TITLE = "FEHM V3.6.2   DATE QA:NA       07/11/2024  10:22:59 ***** 2-D Heat Conduction Model *****"
VARIABLES = "X Coordinate (m)" "Y Coordinate (m)" "Node" "Conductive X Heat Flux (MW/m2)" "Conductive Y Heat Flux (MW/m2)"
ZONE T = "Simulation time   0.00000000    days", N =      121, E =      100, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL
  0.00000000      0.500000000     0000000001   0.00000000       0.00000000    
 0.500000000E-01  0.500000000     0000000002   0.00000000       0.00000000    
 0.100000000      0.500000000     0000000003   0.00000000       0.00000000    
 0.150000000      0.500000000     0000000004   0.00000000       0.00000000    
 0.200000000      0.500000000     0000000005   0.00000000       0.00000000    
 0.250000000      0.500000000     0000000006   0.00000000       0.00000000    
 0.300000000      0.500000000     0000000007   0.00000000       0.00000000    
 0.350000000      0.500000000     0000000008   0.00000000       0.00000000    
 0.400000000      0.500000000     0000000009   0.00000000       0.00000000    
 0.450000000      0.500000000     0000000010   0.00000000       0.00000000    
 0.500000000      0.500000000     0000000011   0.00000000       0.00000000    
  0.00000000      0.450000000     0000000012   0.00000000       0.00000000    
 0.500000000E-01  0.450000000     0000000013   0.00000000       0.00000000    
 0.100000000      0.450000000     0000000014   0.00000000       0.00000000    
 0.150000000      0.450000000     0000000015   0.00000000       0.00000000    
 0.200000000      0.450000000     0000000016   0.00000000       0.00000000    
 0.250000000      0.450000000     0000000017   0.00000000       0.00000000    
 0.300000000      0.450000000     0000000018   0.00000000       0.00000000    
 0.350000000      0.450000000     0000000019   0.00000000       0.00000000    
 0.400000000      0.450000000     0000000020   0.00000000       0.00000000    
 0.450000000      0.450000000     0000000021   0.00000000       0.00000000    
 0.500000000      0.450000000     0000000022   0.00000000       0.00000000    
  0.00000000      0.400000000     0000000023   0.00000000       0.00000000    
 0.500000000E-01  0.400000000     0000000024   0.00000000       0.00000000    
 0.100000000      0.400000000     0000000025   0.00000000       0.00000000    
 0.150000000      0.400000000     0000000026   0.00000000       0.00000000    
 0.200000000      0.400000000     0000000027   0.00000000       0.00000000    
 0.250000000      0.400000000     0000000028   0.00000000       0.00000000    
 0.300000000      0.400000000     0000000029   0.00000000       0.00000000    
 0.350000000      0.400000000     0000000030   0.00000000       0.00000000    
 0.400000000      0.400000000     0000000031   0.00000000       0.00000000    
 0.450000000      0.400000000     0000000032   0.00000000       0.00000000    
 0.500000000      0.400000000     0000000033   0.00000000       0.00000000    
  0.00000000      0.350000000     0000000034   0.00000000       0.00000000    
 0.500000000E-01  0.350000000     0000000035   0.00000000       0.00000000    
 0.100000000      0.350000000     0000000036   0.00000000       0.00000000    
 0.150000000      0.350000000     0000000037   0.00000000       0.00000000    
 0.200000000      0.350000000     0000000038   0.00000000       0.00000000    
 0.250000000      0.350000000     0000000039   0.00000000       0.00000000    
 0.300000000      0.350000000     0000000040   0.00000000       0.00000000    
 0.350000000      0.350000000     0000000041   0.00000000       0.00000000    
 0.400000000      0.350000000     0000000042   0.00000000       0.00000000    
 0.450000000      0.350000000     0000000043   0.00000000       0.00000000    
 0.500000000      0.350000000     0000000044   0.00000000       0.00000000    
  0.00000000      0.300000000     0000000045   0.00000000       0.00000000    
 0.500000000E-01  0.300000000     0000000046   0.00000000       0.00000000    
 0.100000000      0.300000000     0000000047   0.00000000       0.00000000    
 0.150000000      0.300000000     0000000048   0.00000000       0.00000000    
 0.200000000      0.300000000     0000000049   0.00000000       0.00000000    
 0.250000000      0.300000000     0000000050   0.00000000       0.00000000    
 0.300000000      0.300000000     0000000051   0.00000000       0.00000000    
 0.350000000      0.300000000     0000000052   0.00000000       0.00000000    
 0.400000000      0.300000000     0000000053   0.00000000       0.00000000    
 0.450000000      0.300000000     0000000054   0.00000000       0.00000000    
 0.500000000      0.300000000     0000000055   0.00000000       0.00000000    
  0.00000000      0.250000000     0000000056   0.00000000       0.00000000    
 0.500000000E-01  0.250000000     0000000057   0.00000000       0.00000000    
 0.100000000      0.250000000     0000000058   0.00000000       0.00000000    
 0.150000000      0.250000000     0000000059   0.00000000       0.00000000    
 0.200000000      0.250000000     0000000060   0.00000000       0.00000000    
 0.250000000      0.250000000     0000000061   0.00000000       0.00000000    
 0.300000000      0.250000000     0000000062   0.00000000       0.00000000    
 0.350000000      0.250000000     0000000063   0.00000000       0.00000000    
 0.400000000      0.250000000     0000000064   0.00000000       0.00000000    
 0.450000000      0.250000000     0000000065   0.00000000       0.00000000    
 0.500000000      0.250000000     0000000066   0.00000000       0.00000000    
  0.00000000      0.200000000     0000000067   0.00000000       0.00000000    
 0.500000000E-01  0.200000000     0000000068   0.00000000       0.00000000    
 0.100000000      0.200000000     0000000069   0.00000000       0.00000000    
 0.150000000      0.200000000     0000000070   0.00000000       0.00000000    
 0.200000000      0.200000000     0000000071   0.00000000       0.00000000    
 0.250000000      0.200000000     0000000072   0.00000000       0.00000000    
 0.300000000      0.200000000     0000000073   0.00000000       0.00000000    
 0.350000000      0.200000000     0000000074   0.00000000       0.00000000    
 0.400000000      0.200000000     0000000075   0.00000000       0.00000000    
 0.450000000      0.200000000     0000000076   0.00000000       0.00000000    
 0.500000000      0.200000000     0000000077   0.00000000       0.00000000    
  0.00000000      0.150000000     0000000078   0.00000000       0.00000000    
 0.500000000E-01  0.150000000     0000000079   0.00000000       0.00000000    
 0.100000000      0.150000000     0000000080   0.00000000       0.00000000    
 0.150000000      0.150000000     0000000081   0.00000000       0.00000000    
 0.200000000      0.150000000     0000000082   0.00000000       0.00000000    
 0.250000000      0.150000000     0000000083   0.00000000       0.00000000    
 0.300000000      0.150000000     0000000084   0.00000000       0.00000000    
 0.350000000      0.150000000     0000000085   0.00000000       0.00000000    
 0.400000000      0.150000000     0000000086   0.00000000       0.00000000    
 0.450000000      0.150000000     0000000087   0.00000000       0.00000000    
 0.500000000      0.150000000     0000000088   0.00000000       0.00000000    
  0.00000000      0.100000000     0000000089   0.00000000       0.00000000    
 0.500000000E-01  0.100000000     0000000090   0.00000000       0.00000000    
 0.100000000      0.100000000     0000000091   0.00000000       0.00000000    
 0.150000000      0.100000000     0000000092   0.00000000       0.00000000    
 0.200000000      0.100000000     0000000093   0.00000000       0.00000000    
 0.250000000      0.100000000     0000000094   0.00000000       0.00000000    
 0.300000000      0.100000000     0000000095   0.00000000       0.00000000    
 0.350000000      0.100000000     0000000096   0.00000000       0.00000000    
 0.400000000      0.100000000     0000000097   0.00000000       0.00000000    
 0.450000000      0.100000000     0000000098   0.00000000       0.00000000    
 0.500000000      0.100000000     0000000099   0.00000000       0.00000000    
  0.00000000      0.500000000E-01 0000000100   0.00000000       0.00000000    
 0.500000000E-01  0.500000000E-01 0000000101   0.00000000       0.00000000    
 0.100000000      0.500000000E-01 0000000102   0.00000000       0.00000000    
