node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000031,   8.00000000 ,   2.00000000 ,   0.00000000 ,   5.60241632 ,   5.60241632 ,   80.0000000
0000000032,   9.00000000 ,   2.00000000 ,   0.00000000 ,   5.60241522 ,   5.60241522 ,   80.0000000
0000000033,   10.0000000 ,   2.00000000 ,   0.00000000 ,   5.60241479 ,   5.60241479 ,   80.0000000
0000000034,   0.00000000 ,   3.00000000 ,   0.00000000 ,   5.40334992 ,   5.40334992 ,   80.0000000
0000000035,   1.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335072 ,   5.40335072 ,   80.0000000
0000000036,   2.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335278 ,   5.40335278 ,   80.0000000
0000000037,   3.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335524 ,   5.40335524 ,   80.0000000
0000000038,   4.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335715 ,   5.40335715 ,   80.0000000
0000000039,   5.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335787 ,   5.40335787 ,   80.0000000
0000000040,   6.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335715 ,   5.40335715 ,   80.0000000
0000000041,   7.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335524 ,   5.40335524 ,   80.0000000
0000000042,   8.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335278 ,   5.40335278 ,   80.0000000
0000000043,   9.00000000 ,   3.00000000 ,   0.00000000 ,   5.40335072 ,   5.40335072 ,   80.0000000
0000000044,   10.0000000 ,   3.00000000 ,   0.00000000 ,   5.40334992 ,   5.40334992 ,   80.0000000
0000000045,   0.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418065 ,   5.20418065 ,   80.0000000
0000000046,   1.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418209 ,   5.20418209 ,   80.0000000
0000000047,   2.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418569 ,   5.20418569 ,   80.0000000
0000000048,   3.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418989 ,   5.20418989 ,   80.0000000
0000000049,   4.00000000 ,   4.00000000 ,   0.00000000 ,   5.20419311 ,   5.20419311 ,   80.0000000
0000000050,   5.00000000 ,   4.00000000 ,   0.00000000 ,   5.20419431 ,   5.20419431 ,   80.0000000
0000000051,   6.00000000 ,   4.00000000 ,   0.00000000 ,   5.20419311 ,   5.20419311 ,   80.0000000
0000000052,   7.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418989 ,   5.20418989 ,   80.0000000
0000000053,   8.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418569 ,   5.20418569 ,   80.0000000
0000000054,   9.00000000 ,   4.00000000 ,   0.00000000 ,   5.20418209 ,   5.20418209 ,   80.0000000
0000000055,   10.0000000 ,   4.00000000 ,   0.00000000 ,   5.20418065 ,   5.20418065 ,   80.0000000
0000000056,   0.00000000 ,   5.00000000 ,   0.00000000 ,   5.00480551 ,   5.00480551 ,   80.0000000
0000000057,   1.00000000 ,   5.00000000 ,   0.00000000 ,   5.00480802 ,   5.00480802 ,   80.0000000
0000000058,   2.00000000 ,   5.00000000 ,   0.00000000 ,   5.00481410 ,   5.00481410 ,   80.0000000
0000000059,   3.00000000 ,   5.00000000 ,   0.00000000 ,   5.00482094 ,   5.00482094 ,   80.0000000
0000000060,   4.00000000 ,   5.00000000 ,   0.00000000 ,   5.00482605 ,   5.00482605 ,   80.0000000
0000000061,   5.00000000 ,   5.00000000 ,   0.00000000 ,   5.00482792 ,   5.00482792 ,   80.0000000
0000000062,   6.00000000 ,   5.00000000 ,   0.00000000 ,   5.00482605 ,   5.00482605 ,   80.0000000
0000000063,   7.00000000 ,   5.00000000 ,   0.00000000 ,   5.00482094 ,   5.00482094 ,   80.0000000
0000000064,   8.00000000 ,   5.00000000 ,   0.00000000 ,   5.00481410 ,   5.00481410 ,   80.0000000
0000000065,   9.00000000 ,   5.00000000 ,   0.00000000 ,   5.00480802 ,   5.00480802 ,   80.0000000
0000000066,   10.0000000 ,   5.00000000 ,   0.00000000 ,   5.00480551 ,   5.00480551 ,   80.0000000
0000000067,   0.00000000 ,   6.00000000 ,   0.00000000 ,   4.80510747 ,   4.80510747 ,   80.0000000
0000000068,   1.00000000 ,   6.00000000 ,   0.00000000 ,   4.80511179 ,   4.80511179 ,   80.0000000
0000000069,   2.00000000 ,   6.00000000 ,   0.00000000 ,   4.80512166 ,   4.80512166 ,   80.0000000
0000000070,   3.00000000 ,   6.00000000 ,   0.00000000 ,   4.80513219 ,   4.80513219 ,   80.0000000
0000000071,   4.00000000 ,   6.00000000 ,   0.00000000 ,   4.80513976 ,   4.80513976 ,   80.0000000
0000000072,   5.00000000 ,   6.00000000 ,   0.00000000 ,   4.80514247 ,   4.80514247 ,   80.0000000
0000000073,   6.00000000 ,   6.00000000 ,   0.00000000 ,   4.80513976 ,   4.80513976 ,   80.0000000
0000000074,   7.00000000 ,   6.00000000 ,   0.00000000 ,   4.80513219 ,   4.80513219 ,   80.0000000
0000000075,   8.00000000 ,   6.00000000 ,   0.00000000 ,   4.80512166 ,   4.80512166 ,   80.0000000
0000000076,   9.00000000 ,   6.00000000 ,   0.00000000 ,   4.80511179 ,   4.80511179 ,   80.0000000
0000000077,   10.0000000 ,   6.00000000 ,   0.00000000 ,   4.80510747 ,   4.80510747 ,   80.0000000
0000000078,   0.00000000 ,   7.00000000 ,   0.00000000 ,   4.60496008 ,   4.60496008 ,   80.0000000
0000000079,   1.00000000 ,   7.00000000 ,   0.00000000 ,   4.60496735 ,   4.60496735 ,   80.0000000
0000000080,   2.00000000 ,   7.00000000 ,   0.00000000 ,   4.60498237 ,   4.60498237 ,   80.0000000
0000000081,   3.00000000 ,   7.00000000 ,   0.00000000 ,   4.60499719 ,   4.60499719 ,   80.0000000
0000000082,   4.00000000 ,   7.00000000 ,   0.00000000 ,   4.60500726 ,   4.60500726 ,   80.0000000
0000000083,   5.00000000 ,   7.00000000 ,   0.00000000 ,   4.60501077 ,   4.60501077 ,   80.0000000
0000000084,   6.00000000 ,   7.00000000 ,   0.00000000 ,   4.60500726 ,   4.60500726 ,   80.0000000
0000000085,   7.00000000 ,   7.00000000 ,   0.00000000 ,   4.60499719 ,   4.60499719 ,   80.0000000
0000000086,   8.00000000 ,   7.00000000 ,   0.00000000 ,   4.60498237 ,   4.60498237 ,   80.0000000
0000000087,   9.00000000 ,   7.00000000 ,   0.00000000 ,   4.60496735 ,   4.60496735 ,   80.0000000
0000000088,   10.0000000 ,   7.00000000 ,   0.00000000 ,   4.60496008 ,   4.60496008 ,   80.0000000
0000000089,   0.00000000 ,   8.00000000 ,   0.00000000 ,   4.40421215 ,   4.40421215 ,   80.0000000
0000000090,   1.00000000 ,   8.00000000 ,   0.00000000 ,   4.40422347 ,   4.40422347 ,   80.0000000
0000000091,   2.00000000 ,   8.00000000 ,   0.00000000 ,   4.40424346 ,   4.40424346 ,   80.0000000
0000000092,   3.00000000 ,   8.00000000 ,   0.00000000 ,   4.40426111 ,   4.40426111 ,   80.0000000
0000000093,   4.00000000 ,   8.00000000 ,   0.00000000 ,   4.40427224 ,   4.40427224 ,   80.0000000
0000000094,   5.00000000 ,   8.00000000 ,   0.00000000 ,   4.40427597 ,   4.40427597 ,   80.0000000
0000000095,   6.00000000 ,   8.00000000 ,   0.00000000 ,   4.40427224 ,   4.40427224 ,   80.0000000
0000000096,   7.00000000 ,   8.00000000 ,   0.00000000 ,   4.40426111 ,   4.40426111 ,   80.0000000
0000000097,   8.00000000 ,   8.00000000 ,   0.00000000 ,   4.40424346 ,   4.40424346 ,   80.0000000
0000000098,   9.00000000 ,   8.00000000 ,   0.00000000 ,   4.40422347 ,   4.40422347 ,   80.0000000
0000000099,   10.0000000 ,   8.00000000 ,   0.00000000 ,   4.40421215 ,   4.40421215 ,   80.0000000
0000000100,   0.00000000 ,   9.00000000 ,   0.00000000 ,   4.20266116 ,   4.20266116 ,   80.0000000
0000000101,   1.00000000 ,   9.00000000 ,   0.00000000 ,   4.20267431 ,   4.20267431 ,   80.0000000
0000000102,   2.00000000 ,   9.00000000 ,   0.00000000 ,   4.20269288 ,   4.20269288 ,   80.0000000
0000000103,   3.00000000 ,   9.00000000 ,   0.00000000 ,   4.20270711 ,   4.20270711 ,   80.0000000
0000000104,   4.00000000 ,   9.00000000 ,   0.00000000 ,   4.20271533 ,   4.20271533 ,   80.0000000
0000000105,   5.00000000 ,   9.00000000 ,   0.00000000 ,   4.20271797 ,   4.20271797 ,   80.0000000
0000000106,   6.00000000 ,   9.00000000 ,   0.00000000 ,   4.20271533 ,   4.20271533 ,   80.0000000
0000000107,   7.00000000 ,   9.00000000 ,   0.00000000 ,   4.20270711 ,   4.20270711 ,   80.0000000
0000000108,   8.00000000 ,   9.00000000 ,   0.00000000 ,   4.20269288 ,   4.20269288 ,   80.0000000
0000000109,   9.00000000 ,   9.00000000 ,   0.00000000 ,   4.20267431 ,   4.20267431 ,   80.0000000
0000000110,   10.0000000 ,   9.00000000 ,   0.00000000 ,   4.20266116 ,   4.20266116 ,   80.0000000
0000000111,   0.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000112,   1.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000113,   2.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000114,   3.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000115,   4.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000116,   5.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000117,   6.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000118,   7.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000119,   8.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000120,   9.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000121,   10.0000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000122,   0.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695393
0000000123,   1.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695420
0000000124,   2.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695489
0000000125,   3.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695573
0000000126,   4.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695639
0000000127,   5.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695664
0000000128,   6.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695639
0000000129,   7.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695573
0000000130,   8.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695489
0000000131,   9.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695420
0000000132,   10.0000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   66.6695393
0000000133,   0.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399617 ,   5.79399617 ,   68.9128296
0000000134,   1.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399646 ,   5.79399646 ,   68.9128309
0000000135,   2.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399720 ,   5.79399720 ,   68.9128343
0000000136,   3.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399808 ,   5.79399808 ,   68.9128385
0000000137,   4.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399877 ,   5.79399877 ,   68.9128419
0000000138,   5.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399903 ,   5.79399903 ,   68.9128432
0000000139,   6.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399877 ,   5.79399877 ,   68.9128419
0000000140,   7.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399808 ,   5.79399808 ,   68.9128385
0000000141,   8.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399720 ,   5.79399720 ,   68.9128343
0000000142,   9.00000000 ,   1.00000000 ,   1.00000000 ,   5.79399646 ,   5.79399646 ,   68.9128309
0000000143,   10.0000000 ,   1.00000000 ,   1.00000000 ,   5.79399617 ,   5.79399617 ,   68.9128296
0000000144,   0.00000000 ,   2.00000000 ,   1.00000000 ,   5.59333836 ,   5.59333836 ,   69.8654551
0000000145,   1.00000000 ,   2.00000000 ,   1.00000000 ,   5.59333905 ,   5.59333905 ,   69.8654552
0000000146,   2.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334082 ,   5.59334082 ,   69.8654562
0000000147,   3.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334292 ,   5.59334292 ,   69.8654578
0000000148,   4.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334455 ,   5.59334455 ,   69.8654593
0000000149,   5.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334516 ,   5.59334516 ,   69.8654598
0000000150,   6.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334455 ,   5.59334455 ,   69.8654593
0000000151,   7.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334292 ,   5.59334292 ,   69.8654578
0000000152,   8.00000000 ,   2.00000000 ,   1.00000000 ,   5.59334082 ,   5.59334082 ,   69.8654562
0000000153,   9.00000000 ,   2.00000000 ,   1.00000000 ,   5.59333905 ,   5.59333905 ,   69.8654552
0000000154,   10.0000000 ,   2.00000000 ,   1.00000000 ,   5.59333836 ,   5.59333836 ,   69.8654551
0000000155,   0.00000000 ,   3.00000000 ,   1.00000000 ,   5.39437976 ,   5.39437976 ,   70.2609228
0000000156,   1.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438121 ,   5.39438121 ,   70.2609193
0000000157,   2.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438481 ,   5.39438481 ,   70.2609143
0000000158,   3.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438897 ,   5.39438897 ,   70.2609114
0000000159,   4.00000000 ,   3.00000000 ,   1.00000000 ,   5.39439216 ,   5.39439216 ,   70.2609103
0000000160,   5.00000000 ,   3.00000000 ,   1.00000000 ,   5.39439333 ,   5.39439333 ,   70.2609101
0000000161,   6.00000000 ,   3.00000000 ,   1.00000000 ,   5.39439216 ,   5.39439216 ,   70.2609103
0000000162,   7.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438897 ,   5.39438897 ,   70.2609114
0000000163,   8.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438481 ,   5.39438481 ,   70.2609143
0000000164,   9.00000000 ,   3.00000000 ,   1.00000000 ,   5.39438121 ,   5.39438121 ,   70.2609193
0000000165,   10.0000000 ,   3.00000000 ,   1.00000000 ,   5.39437976 ,   5.39437976 ,   70.2609228
0000000166,   0.00000000 ,   4.00000000 ,   1.00000000 ,   5.19577445 ,   5.19577445 ,   70.4217337
0000000167,   1.00000000 ,   4.00000000 ,   1.00000000 ,   5.19577746 ,   5.19577746 ,   70.4217082
0000000168,   2.00000000 ,   4.00000000 ,   1.00000000 ,   5.19578464 ,   5.19578464 ,   70.4216734
0000000169,   3.00000000 ,   4.00000000 ,   1.00000000 ,   5.19579259 ,   5.19579259 ,   70.4216515
0000000170,   4.00000000 ,   4.00000000 ,   1.00000000 ,   5.19579846 ,   5.19579846 ,   70.4216418
0000000171,   5.00000000 ,   4.00000000 ,   1.00000000 ,   5.19580060 ,   5.19580060 ,   70.4216393
0000000172,   6.00000000 ,   4.00000000 ,   1.00000000 ,   5.19579846 ,   5.19579846 ,   70.4216418
0000000173,   7.00000000 ,   4.00000000 ,   1.00000000 ,   5.19579259 ,   5.19579259 ,   70.4216515
0000000174,   8.00000000 ,   4.00000000 ,   1.00000000 ,   5.19578464 ,   5.19578464 ,   70.4216734
0000000175,   9.00000000 ,   4.00000000 ,   1.00000000 ,   5.19577746 ,   5.19577746 ,   70.4217082
0000000176,   10.0000000 ,   4.00000000 ,   1.00000000 ,   5.19577445 ,   5.19577445 ,   70.4217337
0000000177,   0.00000000 ,   5.00000000 ,   1.00000000 ,   4.99704557 ,   4.99704557 ,   70.4863812
0000000178,   1.00000000 ,   5.00000000 ,   1.00000000 ,   4.99705212 ,   4.99705212 ,   70.4862087
0000000179,   2.00000000 ,   5.00000000 ,   1.00000000 ,   4.99706657 ,   4.99706657 ,   70.4860078
0000000180,   3.00000000 ,   5.00000000 ,   1.00000000 ,   4.99708153 ,   4.99708153 ,   70.4858942
0000000181,   4.00000000 ,   5.00000000 ,   1.00000000 ,   4.99709204 ,   4.99709204 ,   70.4858477
0000000182,   5.00000000 ,   5.00000000 ,   1.00000000 ,   4.99709575 ,   4.99709575 ,   70.4858360
0000000183,   6.00000000 ,   5.00000000 ,   1.00000000 ,   4.99709204 ,   4.99709204 ,   70.4858477
0000000184,   7.00000000 ,   5.00000000 ,   1.00000000 ,   4.99708153 ,   4.99708153 ,   70.4858942
0000000185,   8.00000000 ,   5.00000000 ,   1.00000000 ,   4.99706657 ,   4.99706657 ,   70.4860078
0000000186,   9.00000000 ,   5.00000000 ,   1.00000000 ,   4.99705212 ,   4.99705212 ,   70.4862087
0000000187,   10.0000000 ,   5.00000000 ,   1.00000000 ,   4.99704557 ,   4.99704557 ,   70.4863812
0000000188,   0.00000000 ,   6.00000000 ,   1.00000000 ,   4.79803849 ,   4.79803849 ,   70.5147890
0000000189,   1.00000000 ,   6.00000000 ,   1.00000000 ,   4.79805386 ,   4.79805386 ,   70.5136047
0000000190,   2.00000000 ,   6.00000000 ,   1.00000000 ,   4.79808352 ,   4.79808352 ,   70.5124817
0000000191,   3.00000000 ,   6.00000000 ,   1.00000000 ,   4.79811115 ,   4.79811115 ,   70.5119349
0000000192,   4.00000000 ,   6.00000000 ,   1.00000000 ,   4.79812914 ,   4.79812914 ,   70.5117356
0000000193,   5.00000000 ,   6.00000000 ,   1.00000000 ,   4.79813525 ,   4.79813525 ,   70.5116891
0000000194,   6.00000000 ,   6.00000000 ,   1.00000000 ,   4.79812914 ,   4.79812914 ,   70.5117356
0000000195,   7.00000000 ,   6.00000000 ,   1.00000000 ,   4.79811115 ,   4.79811115 ,   70.5119349
0000000196,   8.00000000 ,   6.00000000 ,   1.00000000 ,   4.79808352 ,   4.79808352 ,   70.5124817
0000000197,   9.00000000 ,   6.00000000 ,   1.00000000 ,   4.79805386 ,   4.79805386 ,   70.5136047
0000000198,   10.0000000 ,   6.00000000 ,   1.00000000 ,   4.79803849 ,   4.79803849 ,   70.5147890
0000000199,   0.00000000 ,   7.00000000 ,   1.00000000 ,   4.59870814 ,   4.59870814 ,   70.5429172
0000000200,   1.00000000 ,   7.00000000 ,   1.00000000 ,   4.59874749 ,   4.59874749 ,   70.5345829
0000000201,   2.00000000 ,   7.00000000 ,   1.00000000 ,   4.59880864 ,   4.59880864 ,   70.5284905
0000000202,   3.00000000 ,   7.00000000 ,   1.00000000 ,   4.59885739 ,   4.59885739 ,   70.5260203
0000000203,   4.00000000 ,   7.00000000 ,   1.00000000 ,   4.59888588 ,   4.59888588 ,   70.5252391
0000000204,   5.00000000 ,   7.00000000 ,   1.00000000 ,   4.59889504 ,   4.59889504 ,   70.5250724
0000000205,   6.00000000 ,   7.00000000 ,   1.00000000 ,   4.59888588 ,   4.59888588 ,   70.5252391
0000000206,   7.00000000 ,   7.00000000 ,   1.00000000 ,   4.59885739 ,   4.59885739 ,   70.5260203
0000000207,   8.00000000 ,   7.00000000 ,   1.00000000 ,   4.59880864 ,   4.59880864 ,   70.5284905
0000000208,   9.00000000 ,   7.00000000 ,   1.00000000 ,   4.59874749 ,   4.59874749 ,   70.5345829
0000000209,   10.0000000 ,   7.00000000 ,   1.00000000 ,   4.59870814 ,   4.59870814 ,   70.5429172
0000000210,   0.00000000 ,   8.00000000 ,   1.00000000 ,   4.39904859 ,   4.39904859 ,   70.6472476
0000000211,   1.00000000 ,   8.00000000 ,   1.00000000 ,   4.39915432 ,   4.39915432 ,   70.5872474
0000000212,   2.00000000 ,   8.00000000 ,   1.00000000 ,   4.39927384 ,   4.39927384 ,   70.5559322
0000000213,   3.00000000 ,   8.00000000 ,   1.00000000 ,   4.39935059 ,   4.39935059 ,   70.5458105
0000000214,   4.00000000 ,   8.00000000 ,   1.00000000 ,   4.39938928 ,   4.39938928 ,   70.5431088
0000000215,   5.00000000 ,   8.00000000 ,   1.00000000 ,   4.39940081 ,   4.39940081 ,   70.5425908
0000000216,   6.00000000 ,   8.00000000 ,   1.00000000 ,   4.39938928 ,   4.39938928 ,   70.5431088
0000000217,   7.00000000 ,   8.00000000 ,   1.00000000 ,   4.39935059 ,   4.39935059 ,   70.5458105
0000000218,   8.00000000 ,   8.00000000 ,   1.00000000 ,   4.39927384 ,   4.39927384 ,   70.5559322
0000000219,   9.00000000 ,   8.00000000 ,   1.00000000 ,   4.39915432 ,   4.39915432 ,   70.5872474
0000000220,   10.0000000 ,   8.00000000 ,   1.00000000 ,   4.39904859 ,   4.39904859 ,   70.6472476
0000000221,   0.00000000 ,   9.00000000 ,   1.00000000 ,   4.19915980 ,   4.19915980 ,   71.2096133
0000000222,   1.00000000 ,   9.00000000 ,   1.00000000 ,   4.19940767 ,   4.19940767 ,   70.7692438
0000000223,   2.00000000 ,   9.00000000 ,   1.00000000 ,   4.19958907 ,   4.19958907 ,   70.6253280
0000000224,   3.00000000 ,   9.00000000 ,   1.00000000 ,   4.19967636 ,   4.19967636 ,   70.5905806
0000000225,   4.00000000 ,   9.00000000 ,   1.00000000 ,   4.19971261 ,   4.19971261 ,   70.5830135
0000000226,   5.00000000 ,   9.00000000 ,   1.00000000 ,   4.19972239 ,   4.19972239 ,   70.5817324
0000000227,   6.00000000 ,   9.00000000 ,   1.00000000 ,   4.19971261 ,   4.19971261 ,   70.5830135
0000000228,   7.00000000 ,   9.00000000 ,   1.00000000 ,   4.19967636 ,   4.19967636 ,   70.5905806
0000000229,   8.00000000 ,   9.00000000 ,   1.00000000 ,   4.19958907 ,   4.19958907 ,   70.6253280
0000000230,   9.00000000 ,   9.00000000 ,   1.00000000 ,   4.19940767 ,   4.19940767 ,   70.7692438
0000000231,   10.0000000 ,   9.00000000 ,   1.00000000 ,   4.19915980 ,   4.19915980 ,   71.2096133
0000000232,   0.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.5095260
0000000233,   1.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   71.2245300
0000000234,   2.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.7331053
0000000235,   3.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.6537627
0000000236,   4.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.6401349
0000000237,   5.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.6381036
0000000238,   6.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.6401349
0000000239,   7.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.6537627
0000000240,   8.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   70.7331053
0000000241,   9.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   71.2245300
0000000242,   10.0000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.5095260
0000000243,   0.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   62.2835147
