node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C)
0000000031,   8.00000000 ,   2.00000000 ,   0.00000000 ,   5.59955434 ,   5.59955434 ,   80.0000000
0000000032,   9.00000000 ,   2.00000000 ,   0.00000000 ,   5.59955188 ,   5.59955188 ,   80.0000000
0000000033,   10.0000000 ,   2.00000000 ,   0.00000000 ,   5.59955093 ,   5.59955093 ,   80.0000000
0000000034,   0.00000000 ,   3.00000000 ,   0.00000000 ,   5.39967707 ,   5.39967707 ,   80.0000000
0000000035,   1.00000000 ,   3.00000000 ,   0.00000000 ,   5.39967884 ,   5.39967884 ,   80.0000000
0000000036,   2.00000000 ,   3.00000000 ,   0.00000000 ,   5.39968337 ,   5.39968337 ,   80.0000000
0000000037,   3.00000000 ,   3.00000000 ,   0.00000000 ,   5.39968877 ,   5.39968877 ,   80.0000000
0000000038,   4.00000000 ,   3.00000000 ,   0.00000000 ,   5.39969301 ,   5.39969301 ,   80.0000000
0000000039,   5.00000000 ,   3.00000000 ,   0.00000000 ,   5.39969460 ,   5.39969460 ,   80.0000000
0000000040,   6.00000000 ,   3.00000000 ,   0.00000000 ,   5.39969301 ,   5.39969301 ,   80.0000000
0000000041,   7.00000000 ,   3.00000000 ,   0.00000000 ,   5.39968877 ,   5.39968877 ,   80.0000000
0000000042,   8.00000000 ,   3.00000000 ,   0.00000000 ,   5.39968337 ,   5.39968337 ,   80.0000000
0000000043,   9.00000000 ,   3.00000000 ,   0.00000000 ,   5.39967884 ,   5.39967884 ,   80.0000000
0000000044,   10.0000000 ,   3.00000000 ,   0.00000000 ,   5.39967707 ,   5.39967707 ,   80.0000000
0000000045,   0.00000000 ,   4.00000000 ,   0.00000000 ,   5.20017327 ,   5.20017327 ,   80.0000000
0000000046,   1.00000000 ,   4.00000000 ,   0.00000000 ,   5.20017637 ,   5.20017637 ,   80.0000000
0000000047,   2.00000000 ,   4.00000000 ,   0.00000000 ,   5.20018415 ,   5.20018415 ,   80.0000000
0000000048,   3.00000000 ,   4.00000000 ,   0.00000000 ,   5.20019325 ,   5.20019325 ,   80.0000000
0000000049,   4.00000000 ,   4.00000000 ,   0.00000000 ,   5.20020028 ,   5.20020028 ,   80.0000000
0000000050,   5.00000000 ,   4.00000000 ,   0.00000000 ,   5.20020289 ,   5.20020289 ,   80.0000000
0000000051,   6.00000000 ,   4.00000000 ,   0.00000000 ,   5.20020028 ,   5.20020028 ,   80.0000000
0000000052,   7.00000000 ,   4.00000000 ,   0.00000000 ,   5.20019325 ,   5.20019325 ,   80.0000000
0000000053,   8.00000000 ,   4.00000000 ,   0.00000000 ,   5.20018415 ,   5.20018415 ,   80.0000000
0000000054,   9.00000000 ,   4.00000000 ,   0.00000000 ,   5.20017637 ,   5.20017637 ,   80.0000000
0000000055,   10.0000000 ,   4.00000000 ,   0.00000000 ,   5.20017327 ,   5.20017327 ,   80.0000000
0000000056,   0.00000000 ,   5.00000000 ,   0.00000000 ,   5.00087260 ,   5.00087260 ,   80.0000000
0000000057,   1.00000000 ,   5.00000000 ,   0.00000000 ,   5.00087786 ,   5.00087786 ,   80.0000000
0000000058,   2.00000000 ,   5.00000000 ,   0.00000000 ,   5.00089067 ,   5.00089067 ,   80.0000000
0000000059,   3.00000000 ,   5.00000000 ,   0.00000000 ,   5.00090519 ,   5.00090519 ,   80.0000000
0000000060,   4.00000000 ,   5.00000000 ,   0.00000000 ,   5.00091612 ,   5.00091612 ,   80.0000000
0000000061,   5.00000000 ,   5.00000000 ,   0.00000000 ,   5.00092013 ,   5.00092013 ,   80.0000000
0000000062,   6.00000000 ,   5.00000000 ,   0.00000000 ,   5.00091612 ,   5.00091612 ,   80.0000000
0000000063,   7.00000000 ,   5.00000000 ,   0.00000000 ,   5.00090519 ,   5.00090519 ,   80.0000000
0000000064,   8.00000000 ,   5.00000000 ,   0.00000000 ,   5.00089067 ,   5.00089067 ,   80.0000000
0000000065,   9.00000000 ,   5.00000000 ,   0.00000000 ,   5.00087786 ,   5.00087786 ,   80.0000000
0000000066,   10.0000000 ,   5.00000000 ,   0.00000000 ,   5.00087260 ,   5.00087260 ,   80.0000000
0000000067,   0.00000000 ,   6.00000000 ,   0.00000000 ,   4.80157133 ,   4.80157133 ,   80.0000000
0000000068,   1.00000000 ,   6.00000000 ,   0.00000000 ,   4.80158004 ,   4.80158004 ,   80.0000000
0000000069,   2.00000000 ,   6.00000000 ,   0.00000000 ,   4.80160026 ,   4.80160026 ,   80.0000000
0000000070,   3.00000000 ,   6.00000000 ,   0.00000000 ,   4.80162217 ,   4.80162217 ,   80.0000000
0000000071,   4.00000000 ,   6.00000000 ,   0.00000000 ,   4.80163810 ,   4.80163810 ,   80.0000000
0000000072,   5.00000000 ,   6.00000000 ,   0.00000000 ,   4.80164384 ,   4.80164384 ,   80.0000000
0000000073,   6.00000000 ,   6.00000000 ,   0.00000000 ,   4.80163810 ,   4.80163810 ,   80.0000000
0000000074,   7.00000000 ,   6.00000000 ,   0.00000000 ,   4.80162217 ,   4.80162217 ,   80.0000000
0000000075,   8.00000000 ,   6.00000000 ,   0.00000000 ,   4.80160026 ,   4.80160026 ,   80.0000000
0000000076,   9.00000000 ,   6.00000000 ,   0.00000000 ,   4.80158004 ,   4.80158004 ,   80.0000000
0000000077,   10.0000000 ,   6.00000000 ,   0.00000000 ,   4.80157133 ,   4.80157133 ,   80.0000000
0000000078,   0.00000000 ,   7.00000000 ,   0.00000000 ,   4.60207283 ,   4.60207283 ,   80.0000000
0000000079,   1.00000000 ,   7.00000000 ,   0.00000000 ,   4.60208688 ,   4.60208688 ,   80.0000000
0000000080,   2.00000000 ,   7.00000000 ,   0.00000000 ,   4.60211679 ,   4.60211679 ,   80.0000000
0000000081,   3.00000000 ,   7.00000000 ,   0.00000000 ,   4.60214700 ,   4.60214700 ,   80.0000000
0000000082,   4.00000000 ,   7.00000000 ,   0.00000000 ,   4.60216789 ,   4.60216789 ,   80.0000000
0000000083,   5.00000000 ,   7.00000000 ,   0.00000000 ,   4.60217522 ,   4.60217522 ,   80.0000000
0000000084,   6.00000000 ,   7.00000000 ,   0.00000000 ,   4.60216789 ,   4.60216789 ,   80.0000000
0000000085,   7.00000000 ,   7.00000000 ,   0.00000000 ,   4.60214700 ,   4.60214700 ,   80.0000000
0000000086,   8.00000000 ,   7.00000000 ,   0.00000000 ,   4.60211679 ,   4.60211679 ,   80.0000000
0000000087,   9.00000000 ,   7.00000000 ,   0.00000000 ,   4.60208688 ,   4.60208688 ,   80.0000000
0000000088,   10.0000000 ,   7.00000000 ,   0.00000000 ,   4.60207283 ,   4.60207283 ,   80.0000000
0000000089,   0.00000000 ,   8.00000000 ,   0.00000000 ,   4.40216548 ,   4.40216548 ,   80.0000000
0000000090,   1.00000000 ,   8.00000000 ,   0.00000000 ,   4.40218634 ,   4.40218634 ,   80.0000000
0000000091,   2.00000000 ,   8.00000000 ,   0.00000000 ,   4.40222483 ,   4.40222483 ,   80.0000000
0000000092,   3.00000000 ,   8.00000000 ,   0.00000000 ,   4.40225999 ,   4.40225999 ,   80.0000000
0000000093,   4.00000000 ,   8.00000000 ,   0.00000000 ,   4.40228274 ,   4.40228274 ,   80.0000000
0000000094,   5.00000000 ,   8.00000000 ,   0.00000000 ,   4.40229046 ,   4.40229046 ,   80.0000000
0000000095,   6.00000000 ,   8.00000000 ,   0.00000000 ,   4.40228274 ,   4.40228274 ,   80.0000000
0000000096,   7.00000000 ,   8.00000000 ,   0.00000000 ,   4.40225999 ,   4.40225999 ,   80.0000000
0000000097,   8.00000000 ,   8.00000000 ,   0.00000000 ,   4.40222483 ,   4.40222483 ,   80.0000000
0000000098,   9.00000000 ,   8.00000000 ,   0.00000000 ,   4.40218634 ,   4.40218634 ,   80.0000000
0000000099,   10.0000000 ,   8.00000000 ,   0.00000000 ,   4.40216548 ,   4.40216548 ,   80.0000000
0000000100,   0.00000000 ,   9.00000000 ,   0.00000000 ,   4.20159608 ,   4.20159608 ,   80.0000000
0000000101,   1.00000000 ,   9.00000000 ,   0.00000000 ,   4.20161912 ,   4.20161912 ,   80.0000000
0000000102,   2.00000000 ,   9.00000000 ,   0.00000000 ,   4.20165362 ,   4.20165362 ,   80.0000000
0000000103,   3.00000000 ,   9.00000000 ,   0.00000000 ,   4.20168131 ,   4.20168131 ,   80.0000000
0000000104,   4.00000000 ,   9.00000000 ,   0.00000000 ,   4.20169786 ,   4.20169786 ,   80.0000000
0000000105,   5.00000000 ,   9.00000000 ,   0.00000000 ,   4.20170326 ,   4.20170326 ,   80.0000000
0000000106,   6.00000000 ,   9.00000000 ,   0.00000000 ,   4.20169786 ,   4.20169786 ,   80.0000000
0000000107,   7.00000000 ,   9.00000000 ,   0.00000000 ,   4.20168131 ,   4.20168131 ,   80.0000000
0000000108,   8.00000000 ,   9.00000000 ,   0.00000000 ,   4.20165362 ,   4.20165362 ,   80.0000000
0000000109,   9.00000000 ,   9.00000000 ,   0.00000000 ,   4.20161912 ,   4.20161912 ,   80.0000000
0000000110,   10.0000000 ,   9.00000000 ,   0.00000000 ,   4.20159608 ,   4.20159608 ,   80.0000000
0000000111,   0.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000112,   1.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000113,   2.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000114,   3.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000115,   4.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000116,   5.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000117,   6.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000118,   7.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000119,   8.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000120,   9.00000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000121,   10.0000000 ,   10.0000000 ,   0.00000000 ,   4.00000000 ,   4.00000000 ,   80.0000000
0000000122,   0.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507501
0000000123,   1.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507582
0000000124,   2.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507791
0000000125,   3.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3508047
0000000126,   4.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3508250
0000000127,   5.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3508327
0000000128,   6.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3508250
0000000129,   7.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3508047
0000000130,   8.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507791
0000000131,   9.00000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507582
0000000132,   10.0000000 ,   0.00000000 ,   1.00000000 ,   6.00000000 ,   6.00000000 ,   67.3507501
0000000133,   0.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065120 ,   5.79065120 ,   70.1359414
0000000134,   1.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065185 ,   5.79065185 ,   70.1359454
0000000135,   2.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065352 ,   5.79065352 ,   70.1359564
0000000136,   3.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065554 ,   5.79065554 ,   70.1359702
0000000137,   4.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065714 ,   5.79065714 ,   70.1359816
0000000138,   5.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065774 ,   5.79065774 ,   70.1359859
0000000139,   6.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065714 ,   5.79065714 ,   70.1359816
0000000140,   7.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065554 ,   5.79065554 ,   70.1359702
0000000141,   8.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065352 ,   5.79065352 ,   70.1359564
0000000142,   9.00000000 ,   1.00000000 ,   1.00000000 ,   5.79065185 ,   5.79065185 ,   70.1359454
0000000143,   10.0000000 ,   1.00000000 ,   1.00000000 ,   5.79065120 ,   5.79065120 ,   70.1359414
0000000144,   0.00000000 ,   2.00000000 ,   1.00000000 ,   5.58806225 ,   5.58806225 ,   71.5598667
0000000145,   1.00000000 ,   2.00000000 ,   1.00000000 ,   5.58806382 ,   5.58806382 ,   71.5598643
0000000146,   2.00000000 ,   2.00000000 ,   1.00000000 ,   5.58806781 ,   5.58806781 ,   71.5598606
0000000147,   3.00000000 ,   2.00000000 ,   1.00000000 ,   5.58807255 ,   5.58807255 ,   71.5598592
0000000148,   4.00000000 ,   2.00000000 ,   1.00000000 ,   5.58807627 ,   5.58807627 ,   71.5598597
0000000149,   5.00000000 ,   2.00000000 ,   1.00000000 ,   5.58807766 ,   5.58807766 ,   71.5598602
0000000150,   6.00000000 ,   2.00000000 ,   1.00000000 ,   5.58807627 ,   5.58807627 ,   71.5598597
0000000151,   7.00000000 ,   2.00000000 ,   1.00000000 ,   5.58807255 ,   5.58807255 ,   71.5598592
0000000152,   8.00000000 ,   2.00000000 ,   1.00000000 ,   5.58806781 ,   5.58806781 ,   71.5598606
0000000153,   9.00000000 ,   2.00000000 ,   1.00000000 ,   5.58806382 ,   5.58806382 ,   71.5598643
0000000154,   10.0000000 ,   2.00000000 ,   1.00000000 ,   5.58806225 ,   5.58806225 ,   71.5598667
0000000155,   0.00000000 ,   3.00000000 ,   1.00000000 ,   5.38826051 ,   5.38826051 ,   72.3017310
0000000156,   1.00000000 ,   3.00000000 ,   1.00000000 ,   5.38826371 ,   5.38826371 ,   72.3017073
0000000157,   2.00000000 ,   3.00000000 ,   1.00000000 ,   5.38827172 ,   5.38827172 ,   72.3016623
0000000158,   3.00000000 ,   3.00000000 ,   1.00000000 ,   5.38828104 ,   5.38828104 ,   72.3016238
0000000159,   4.00000000 ,   3.00000000 ,   1.00000000 ,   5.38828820 ,   5.38828820 ,   72.3016014
0000000160,   5.00000000 ,   3.00000000 ,   1.00000000 ,   5.38829086 ,   5.38829086 ,   72.3015943
0000000161,   6.00000000 ,   3.00000000 ,   1.00000000 ,   5.38828820 ,   5.38828820 ,   72.3016014
0000000162,   7.00000000 ,   3.00000000 ,   1.00000000 ,   5.38828104 ,   5.38828104 ,   72.3016238
0000000163,   8.00000000 ,   3.00000000 ,   1.00000000 ,   5.38827172 ,   5.38827172 ,   72.3016623
0000000164,   9.00000000 ,   3.00000000 ,   1.00000000 ,   5.38826371 ,   5.38826371 ,   72.3017073
0000000165,   10.0000000 ,   3.00000000 ,   1.00000000 ,   5.38826051 ,   5.38826051 ,   72.3017310
0000000166,   0.00000000 ,   4.00000000 ,   1.00000000 ,   5.18957937 ,   5.18957937 ,   72.6910533
0000000167,   1.00000000 ,   4.00000000 ,   1.00000000 ,   5.18958587 ,   5.18958587 ,   72.6909321
0000000168,   2.00000000 ,   4.00000000 ,   1.00000000 ,   5.18960154 ,   5.18960154 ,   72.6907231
0000000169,   3.00000000 ,   4.00000000 ,   1.00000000 ,   5.18961910 ,   5.18961910 ,   72.6905559
0000000170,   4.00000000 ,   4.00000000 ,   1.00000000 ,   5.18963219 ,   5.18963219 ,   72.6904624
0000000171,   5.00000000 ,   4.00000000 ,   1.00000000 ,   5.18963697 ,   5.18963697 ,   72.6904336
0000000172,   6.00000000 ,   4.00000000 ,   1.00000000 ,   5.18963219 ,   5.18963219 ,   72.6904624
0000000173,   7.00000000 ,   4.00000000 ,   1.00000000 ,   5.18961910 ,   5.18961910 ,   72.6905559
0000000174,   8.00000000 ,   4.00000000 ,   1.00000000 ,   5.18960154 ,   5.18960154 ,   72.6907231
0000000175,   9.00000000 ,   4.00000000 ,   1.00000000 ,   5.18958587 ,   5.18958587 ,   72.6909321
0000000176,   10.0000000 ,   4.00000000 ,   1.00000000 ,   5.18957937 ,   5.18957937 ,   72.6910533
0000000177,   0.00000000 ,   5.00000000 ,   1.00000000 ,   4.99127661 ,   4.99127661 ,   72.8969868
0000000178,   1.00000000 ,   5.00000000 ,   1.00000000 ,   4.99129028 ,   4.99129028 ,   72.8963733
0000000179,   2.00000000 ,   5.00000000 ,   1.00000000 ,   4.99132113 ,   4.99132113 ,   72.8954665
0000000180,   3.00000000 ,   5.00000000 ,   1.00000000 ,   4.99135368 ,   4.99135368 ,   72.8948240
0000000181,   4.00000000 ,   5.00000000 ,   1.00000000 ,   4.99137684 ,   4.99137684 ,   72.8944968
0000000182,   5.00000000 ,   5.00000000 ,   1.00000000 ,   4.99138509 ,   4.99138509 ,   72.8944014
0000000183,   6.00000000 ,   5.00000000 ,   1.00000000 ,   4.99137684 ,   4.99137684 ,   72.8944968
0000000184,   7.00000000 ,   5.00000000 ,   1.00000000 ,   4.99135368 ,   4.99135368 ,   72.8948240
0000000185,   8.00000000 ,   5.00000000 ,   1.00000000 ,   4.99132113 ,   4.99132113 ,   72.8954665
0000000186,   9.00000000 ,   5.00000000 ,   1.00000000 ,   4.99129028 ,   4.99129028 ,   72.8963733
0000000187,   10.0000000 ,   5.00000000 ,   1.00000000 ,   4.99127661 ,   4.99127661 ,   72.8969868
0000000188,   0.00000000 ,   6.00000000 ,   1.00000000 ,   4.79300808 ,   4.79300808 ,   73.0143151
0000000189,   1.00000000 ,   6.00000000 ,   1.00000000 ,   4.79303865 ,   4.79303865 ,   73.0110383
0000000190,   2.00000000 ,   6.00000000 ,   1.00000000 ,   4.79309999 ,   4.79309999 ,   73.0070790
0000000191,   3.00000000 ,   6.00000000 ,   1.00000000 ,   4.79315883 ,   4.79315883 ,   73.0046439
0000000192,   4.00000000 ,   6.00000000 ,   1.00000000 ,   4.79319796 ,   4.79319796 ,   73.0035319
0000000193,   5.00000000 ,   6.00000000 ,   1.00000000 ,   4.79321140 ,   4.79321140 ,   73.0032276
0000000194,   6.00000000 ,   6.00000000 ,   1.00000000 ,   4.79319796 ,   4.79319796 ,   73.0035319
0000000195,   7.00000000 ,   6.00000000 ,   1.00000000 ,   4.79315883 ,   4.79315883 ,   73.0046439
0000000196,   8.00000000 ,   6.00000000 ,   1.00000000 ,   4.79309998 ,   4.79309998 ,   73.0070790
0000000197,   9.00000000 ,   6.00000000 ,   1.00000000 ,   4.79303865 ,   4.79303865 ,   73.0110383
0000000198,   10.0000000 ,   6.00000000 ,   1.00000000 ,   4.79300808 ,   4.79300808 ,   73.0143151
0000000199,   0.00000000 ,   7.00000000 ,   1.00000000 ,   4.59460221 ,   4.59460221 ,   73.1163801
0000000200,   1.00000000 ,   7.00000000 ,   1.00000000 ,   4.59467542 ,   4.59467542 ,   73.0977377
0000000201,   2.00000000 ,   7.00000000 ,   1.00000000 ,   4.59479644 ,   4.59479644 ,   73.0805299
0000000202,   3.00000000 ,   7.00000000 ,   1.00000000 ,   4.59489746 ,   4.59489746 ,   73.0717167
0000000203,   4.00000000 ,   7.00000000 ,   1.00000000 ,   4.59495843 ,   4.59495843 ,   73.0681982
0000000204,   5.00000000 ,   7.00000000 ,   1.00000000 ,   4.59497836 ,   4.59497836 ,   73.0673073
0000000205,   6.00000000 ,   7.00000000 ,   1.00000000 ,   4.59495843 ,   4.59495843 ,   73.0681982
0000000206,   7.00000000 ,   7.00000000 ,   1.00000000 ,   4.59489746 ,   4.59489746 ,   73.0717167
0000000207,   8.00000000 ,   7.00000000 ,   1.00000000 ,   4.59479644 ,   4.59479644 ,   73.0805299
0000000208,   9.00000000 ,   7.00000000 ,   1.00000000 ,   4.59467542 ,   4.59467542 ,   73.0977377
0000000209,   10.0000000 ,   7.00000000 ,   1.00000000 ,   4.59460221 ,   4.59460221 ,   73.1163801
0000000210,   0.00000000 ,   8.00000000 ,   1.00000000 ,   4.39598953 ,   4.39598953 ,   73.3470158
0000000211,   1.00000000 ,   8.00000000 ,   1.00000000 ,   4.39617120 ,   4.39617120 ,   73.2346265
0000000212,   2.00000000 ,   8.00000000 ,   1.00000000 ,   4.39639503 ,   4.39639503 ,   73.1621707
0000000213,   3.00000000 ,   8.00000000 ,   1.00000000 ,   4.39654856 ,   4.39654856 ,   73.1327637
0000000214,   4.00000000 ,   8.00000000 ,   1.00000000 ,   4.39662975 ,   4.39662975 ,   73.1227974
0000000215,   5.00000000 ,   8.00000000 ,   1.00000000 ,   4.39665455 ,   4.39665455 ,   73.1204990
0000000216,   6.00000000 ,   8.00000000 ,   1.00000000 ,   4.39662975 ,   4.39662975 ,   73.1227974
0000000217,   7.00000000 ,   8.00000000 ,   1.00000000 ,   4.39654856 ,   4.39654856 ,   73.1327637
0000000218,   8.00000000 ,   8.00000000 ,   1.00000000 ,   4.39639503 ,   4.39639503 ,   73.1621707
0000000219,   9.00000000 ,   8.00000000 ,   1.00000000 ,   4.39617120 ,   4.39617120 ,   73.2346265
0000000220,   10.0000000 ,   8.00000000 ,   1.00000000 ,   4.39598953 ,   4.39598953 ,   73.3470158
0000000221,   0.00000000 ,   9.00000000 ,   1.00000000 ,   4.19731460 ,   4.19731460 ,   74.2949612
0000000222,   1.00000000 ,   9.00000000 ,   1.00000000 ,   4.19770721 ,   4.19770721 ,   73.5791030
0000000223,   2.00000000 ,   9.00000000 ,   1.00000000 ,   4.19802575 ,   4.19802575 ,   73.2992307
0000000224,   3.00000000 ,   9.00000000 ,   1.00000000 ,   4.19819319 ,   4.19819319 ,   73.2152707
0000000225,   4.00000000 ,   9.00000000 ,   1.00000000 ,   4.19826761 ,   4.19826761 ,   73.1919273
0000000226,   5.00000000 ,   9.00000000 ,   1.00000000 ,   4.19828845 ,   4.19828845 ,   73.1870968
0000000227,   6.00000000 ,   9.00000000 ,   1.00000000 ,   4.19826761 ,   4.19826761 ,   73.1919273
0000000228,   7.00000000 ,   9.00000000 ,   1.00000000 ,   4.19819319 ,   4.19819319 ,   73.2152707
0000000229,   8.00000000 ,   9.00000000 ,   1.00000000 ,   4.19802575 ,   4.19802575 ,   73.2992307
0000000230,   9.00000000 ,   9.00000000 ,   1.00000000 ,   4.19770721 ,   4.19770721 ,   73.5791030
0000000231,   10.0000000 ,   9.00000000 ,   1.00000000 ,   4.19731460 ,   4.19731460 ,   74.2949612
0000000232,   0.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   79.0828567
0000000233,   1.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.2902642
0000000234,   2.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.4629233
0000000235,   3.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.2979509
0000000236,   4.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.2611673
0000000237,   5.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.2542980
0000000238,   6.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.2611673
0000000239,   7.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.2979509
0000000240,   8.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   73.4629233
0000000241,   9.00000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   74.2902642
0000000242,   10.0000000 ,   10.0000000 ,   1.00000000 ,   4.00000000 ,   4.00000000 ,   79.0828567
0000000243,   0.00000000 ,   0.00000000 ,   2.00000000 ,   6.00000000 ,   6.00000000 ,   63.1179285
