TITLE = "FEHM V3.2.0lin 14-07-23 QA:NA   08/06/2014  13:37:27"
variables = "Time (days)" "Node       1" "Node      51" "Node     101" 
text X=50.0 Y=95.0 AN=center T="# RUN_INPUT.dat"
text X=50.0 Y=90.0 AN=center T="Temperature (C)"
  0.00000000       100.000000       100.000000       100.000000    
 0.100000000E-03   100.000067       100.000000       100.000000    
 0.250000000E-03   100.000125       100.000000       100.000000    
 0.475000000E-03   100.000181       100.000000       100.000000    
 0.812500000E-03   100.000242       100.000000       100.000000    
 0.115740741E-02   100.000292       100.000000       100.000000    
 0.191678241E-02   100.000378       100.000000       100.000000    
 0.305584491E-02   100.000479       100.000000       100.000000    
 0.476443866E-02   100.000599       100.000000       100.000000    
 0.732732928E-02   100.000744       100.000000       100.000000    
 0.111716652E-01   100.000920       100.000000       100.000000    
 0.115740741E-01   100.000938       100.000000       100.000000    
 0.202238299E-01   100.001234       100.000004       100.000000    
 0.331984637E-01   100.001580       100.000020       100.000000    
 0.526604144E-01   100.001991       100.000070       100.000000    
 0.818533404E-01   100.002482       100.000185       100.000000    
 0.115740741       100.002956       100.000351       100.000000    
 0.181424824       100.003684       100.000709       100.000000    
 0.279950950       100.004545       100.001230       100.000000    
 0.427740138       100.005538       100.001906       100.000001    
 0.578703704       100.006350       100.002485       100.000003    
 0.911229377       100.007483       100.003339       100.000008    
  1.15740741       100.008098       100.003803       100.000013    
  1.90559017       100.008879       100.004455       100.000029    
  3.02786432       100.009271       100.004826       100.000056    
  4.71127554       100.009400       100.004994       100.000095    
  7.23639237       100.009396       100.005062       100.000147    
