ZONE T = "Simulation time  1.157407407E-02days", VARSHARELIST = ([1-3] =    1)
0000000001   0.00000000       0.00000000     -0.968113349E-12   0.00000000       0.00000000     -0.181870519E-16
0000000002  0.139367425E-04   0.00000000     -0.509036858E-12  0.260406642E-09   0.00000000     -0.951558832E-17
0000000003  0.129050993E-04   0.00000000     -0.306232468E-12  0.242616930E-09   0.00000000     -0.583213478E-17
0000000004  0.118879127E-04 -0.125728472E-11 -0.122416332E-12  0.223502586E-09 -0.236354936E-16 -0.222541985E-17
0000000005  0.108942711E-04 -0.144958259E-11 -0.167342489E-12  0.204828434E-09 -0.272805778E-16 -0.322302185E-17
0000000006  0.993247592E-05 -0.117982264E-11   0.00000000      0.186751205E-09 -0.221774599E-16   0.00000000    
0000000007  0.900978842E-05 -0.545963708E-12   0.00000000      0.169407556E-09 -0.102829745E-16   0.00000000    
0000000008  0.813226877E-05 -0.230970737E-12 -0.385315855E-12  0.152911692E-09 -0.433573177E-17 -0.721342985E-17
0000000009  0.730467573E-05 -0.546266479E-12 -0.236384310E-12  0.137353367E-09 -0.102062359E-16 -0.441247039E-17
0000000010  0.653043326E-05 -0.102954222E-11   0.00000000      0.122797213E-09 -0.193765004E-16   0.00000000    
0000000011  0.581166749E-05 -0.123396903E-11   0.00000000      0.109283425E-09 -0.232518005E-16   0.00000000    
0000000012  0.514929553E-05 -0.112907370E-11   0.00000000      0.968294314E-10 -0.213717044E-16   0.00000000    
0000000013  0.454314951E-05 -0.897026252E-12 -0.109006315E-12  0.854322293E-10 -0.168441261E-16 -0.211031193E-17
0000000014  0.399212550E-05 -0.684469752E-12 -0.229619330E-12  0.750711854E-10 -0.128153488E-16 -0.433573177E-17
0000000015  0.349434619E-05 -0.541231118E-12 -0.218924628E-12  0.657110986E-10 -0.101678665E-16 -0.410551593E-17
0000000016  0.304732573E-05 -0.459292193E-12 -0.138312184E-12  0.573053028E-10 -0.863309424E-17 -0.257074362E-17
0000000017  0.264812756E-05 -0.412837839E-12 -0.423686076E-13  0.497986393E-10 -0.778896947E-17 -0.805755462E-18
0000000018  0.229350929E-05 -0.378696527E-12   0.00000000      0.431301826E-10 -0.713669124E-17   0.00000000    
0000000019  0.198005090E-05 -0.343204289E-12   0.00000000      0.372356561E-10 -0.644604370E-17   0.00000000    
0000000020  0.170426423E-05 -0.301501930E-12   0.00000000      0.320494917E-10 -0.564028824E-17   0.00000000    
0000000021  0.146268308E-05 -0.255612369E-12   0.00000000      0.275065270E-10 -0.479616347E-17   0.00000000    
0000000022  0.125193465E-05 -0.212384196E-12   0.00000000      0.235433507E-10 -0.395203870E-17   0.00000000    
0000000023  0.106879360E-05 -0.178660824E-12   0.00000000      0.200993201E-10 -0.337649908E-17   0.00000000    
0000000024  0.910220592E-06 -0.155646690E-12   0.00000000      0.171172872E-10 -0.295443670E-17   0.00000000    
0000000025  0.773387470E-06 -0.138204659E-12   0.00000000      0.145440729E-10 -0.260911293E-17   0.00000000    
0000000026  0.655691431E-06 -0.119964826E-12   0.00000000      0.123307345E-10 -0.226378916E-17   0.00000000    
0000000027  0.554760177E-06 -0.988013193E-13   0.00000000      0.104326624E-10 -0.191846539E-17   0.00000000    
0000000028  0.468450042E-06 -0.775297484E-13   0.00000000      0.880954598E-11 -0.145803369E-17   0.00000000    
0000000029  0.394838774E-06 -0.604147050E-13   0.00000000      0.742523737E-11 -0.111270992E-17   0.00000000    
0000000030  0.332214514E-06 -0.494713753E-13   0.00000000      0.624754519E-11 -0.920863386E-18   0.00000000    
0000000031  0.279062247E-06 -0.435467397E-13   0.00000000      0.524797914E-11 -0.805755462E-18   0.00000000    
0000000032  0.234048760E-06 -0.398534930E-13   0.00000000      0.440146780E-11 -0.767386155E-18   0.00000000    
0000000033  0.196006877E-06 -0.359389128E-13   0.00000000      0.368606200E-11 -0.690647539E-18   0.00000000    
0000000034  0.163919598E-06 -0.307143306E-13   0.00000000      0.308263661E-11 -0.575539616E-18   0.00000000    
