ZONE T = "Simulation time  0.115740741    days", VARSHARELIST = ([1-3] =    1)
0000000001   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
0000000002  0.142961379E-04   0.00000000       0.00000000      0.236001972E-09   0.00000000       0.00000000    
0000000003  0.139682589E-04   0.00000000     -0.192665837E-09  0.262205087E-09   0.00000000     -0.351769813E-14
0000000004  0.136412395E-04   0.00000000       0.00000000      0.256252431E-09   0.00000000       0.00000000    
0000000005  0.133148503E-04   0.00000000       0.00000000      0.250133394E-09   0.00000000       0.00000000    
0000000006  0.129882902E-04   0.00000000     -0.323348738E-10  0.244009717E-09   0.00000000       0.00000000    
0000000007  0.126636135E-04   0.00000000     -0.143306543E-11  0.237920403E-09   0.00000000       0.00000000    
0000000008  0.123410479E-04   0.00000000       0.00000000      0.231869886E-09   0.00000000       0.00000000    
0000000009  0.120201967E-04   0.00000000     -0.493811161E-10  0.225851083E-09   0.00000000     -0.795779442E-15
0000000010  0.117024886E-04 -0.645099520E-10   0.00000000      0.219890402E-09 -0.107944373E-14   0.00000000    
0000000011  0.113873885E-04 -0.209274011E-10   0.00000000      0.213977808E-09 -0.549908918E-15   0.00000000    
0000000012  0.110737236E-04   0.00000000       0.00000000      0.208091606E-09   0.00000000       0.00000000    
0000000013  0.107633760E-04   0.00000000     -0.363025286E-09  0.202266923E-09   0.00000000     -0.604546813E-14
0000000014  0.104577168E-04   0.00000000     -0.726877972E-10  0.196529409E-09   0.00000000     -0.121220154E-14
0000000015  0.101552880E-04   0.00000000       0.00000000      0.190852116E-09   0.00000000       0.00000000    
0000000016  0.985552547E-05   0.00000000       0.00000000      0.185224496E-09   0.00000000       0.00000000    
0000000017  0.955985605E-05   0.00000000       0.00000000      0.179673013E-09   0.00000000       0.00000000    
0000000018  0.926908432E-05   0.00000000       0.00000000      0.174212864E-09   0.00000000       0.00000000    
0000000019  0.898295371E-05 -0.214838545E-09   0.00000000      0.168839560E-09 -0.372120894E-14   0.00000000    
0000000020  0.870140028E-05 -0.784977527E-10   0.00000000      0.163551943E-09 -0.133843656E-14   0.00000000    
0000000021  0.842462963E-05   0.00000000     -0.142028622E-09  0.158353750E-09   0.00000000     -0.218052776E-14
0000000022  0.815279594E-05   0.00000000     -0.381850315E-09  0.153247852E-09   0.00000000     -0.649937704E-14
0000000023  0.788615654E-05   0.00000000     -0.477156045E-09  0.148239133E-09   0.00000000     -0.832088318E-14
0000000024  0.762491120E-05   0.00000000     -0.254288798E-09  0.143331414E-09   0.00000000     -0.448245601E-14
0000000025  0.736875871E-05   0.00000000       0.00000000      0.138519146E-09   0.00000000       0.00000000    
0000000026  0.711709817E-05   0.00000000       0.00000000      0.133791125E-09   0.00000000       0.00000000    
0000000027  0.686981684E-05   0.00000000       0.00000000      0.129145201E-09   0.00000000       0.00000000    
0000000028  0.662763273E-05   0.00000000       0.00000000      0.124594758E-09   0.00000000       0.00000000    
0000000029  0.639150806E-05   0.00000000     -0.320901917E-10  0.120157835E-09   0.00000000     -0.368000030E-15
0000000030  0.616181968E-05   0.00000000     -0.504728709E-10  0.115841602E-09   0.00000000     -0.779664333E-15
0000000031  0.593820791E-05   0.00000000       0.00000000      0.111639424E-09   0.00000000       0.00000000    
0000000032  0.572013341E-05   0.00000000       0.00000000      0.107541217E-09   0.00000000       0.00000000    
0000000033  0.550740232E-05   0.00000000       0.00000000      0.103543311E-09   0.00000000       0.00000000    
0000000034  0.530017187E-05   0.00000000       0.00000000      0.996486215E-10   0.00000000       0.00000000    
0000000035  0.509864757E-05   0.00000000     -0.426499497E-11  0.958610103E-10   0.00000000     -0.314628323E-16
0000000036  0.490288561E-05   0.00000000       0.00000000      0.921815697E-10   0.00000000       0.00000000    
0000000037  0.471281207E-05   0.00000000       0.00000000      0.886089480E-10   0.00000000       0.00000000    
0000000038  0.452832499E-05   0.00000000       0.00000000      0.851412476E-10   0.00000000       0.00000000    
0000000039  0.434935879E-05   0.00000000       0.00000000      0.817772359E-10   0.00000000       0.00000000    
0000000040  0.417588166E-05   0.00000000       0.00000000      0.785163118E-10   0.00000000       0.00000000    
0000000041  0.400784820E-05   0.00000000     -0.261406001E-10  0.753576273E-10   0.00000000     -0.445659509E-15
0000000042  0.384515626E-05   0.00000000     -0.503036141E-11  0.722992760E-10   0.00000000     -0.750119966E-16
0000000043  0.368765324E-05   0.00000000       0.00000000      0.693384052E-10   0.00000000       0.00000000    
0000000044  0.353518946E-05   0.00000000       0.00000000      0.664722124E-10   0.00000000       0.00000000    
0000000045  0.338767090E-05   0.00000000       0.00000000      0.636989353E-10   0.00000000       0.00000000    
0000000046  0.324506945E-05   0.00000000       0.00000000      0.610180487E-10   0.00000000       0.00000000    
0000000047  0.310738986E-05   0.00000000       0.00000000      0.584296443E-10   0.00000000       0.00000000    
0000000048  0.297462027E-05   0.00000000       0.00000000      0.559335038E-10   0.00000000       0.00000000    
0000000049  0.284669462E-05   0.00000000       0.00000000      0.535283909E-10   0.00000000       0.00000000    
0000000050  0.272348438E-05   0.00000000       0.00000000      0.512118964E-10   0.00000000       0.00000000    
0000000051  0.260482231E-05   0.00000000       0.00000000      0.489808813E-10   0.00000000       0.00000000    
0000000052  0.249054266E-05   0.00000000       0.00000000      0.468322341E-10   0.00000000       0.00000000    
0000000053  0.238051173E-05   0.00000000       0.00000000      0.447634452E-10   0.00000000       0.00000000    
0000000054  0.227463209E-05   0.00000000       0.00000000      0.427726854E-10   0.00000000       0.00000000    
0000000055  0.217282638E-05   0.00000000       0.00000000      0.408585033E-10   0.00000000       0.00000000    
0000000056  0.207502012E-05   0.00000000       0.00000000      0.390195009E-10   0.00000000       0.00000000    
0000000057  0.198113505E-05   0.00000000       0.00000000      0.372542087E-10   0.00000000       0.00000000    
0000000058  0.189108913E-05   0.00000000       0.00000000      0.355610865E-10   0.00000000       0.00000000    
0000000059  0.180479331E-05   0.00000000       0.00000000      0.339384616E-10   0.00000000       0.00000000    
0000000060  0.172214345E-05   0.00000000       0.00000000      0.323843777E-10   0.00000000       0.00000000    
0000000061  0.164301493E-05   0.00000000       0.00000000      0.308964946E-10   0.00000000       0.00000000    
0000000062  0.156726757E-05   0.00000000       0.00000000      0.294721780E-10   0.00000000       0.00000000    
0000000063  0.149475975E-05   0.00000000       0.00000000      0.281087673E-10   0.00000000       0.00000000    
0000000064  0.142536401E-05   0.00000000       0.00000000      0.268038667E-10   0.00000000       0.00000000    
0000000065  0.135897580E-05   0.00000000       0.00000000      0.255555119E-10   0.00000000       0.00000000    
0000000066  0.129551345E-05   0.00000000       0.00000000      0.243621675E-10   0.00000000       0.00000000    
0000000067  0.123491205E-05   0.00000000       0.00000000      0.232226143E-10   0.00000000       0.00000000    
0000000068  0.117711592E-05   0.00000000       0.00000000      0.221358058E-10   0.00000000       0.00000000    
0000000069  0.112207206E-05   0.00000000       0.00000000      0.211007461E-10   0.00000000       0.00000000    
0000000070  0.106972469E-05   0.00000000       0.00000000      0.201163871E-10   0.00000000       0.00000000    
0000000071  0.102001062E-05   0.00000000       0.00000000      0.191815413E-10   0.00000000       0.00000000    
0000000072  0.972855676E-06 -0.574081441E-11 -0.191895351E-10  0.182948148E-10 -0.103059961E-15 -0.360134322E-15
0000000073  0.928173156E-06 -0.609073980E-11 -0.516793228E-10  0.174545776E-10 -0.108163078E-15 -0.964911351E-15
0000000074  0.885864741E-06 -0.125482698E-11 -0.757607663E-10  0.166589819E-10 -0.167673875E-16 -0.141321834E-14
0000000075  0.845823965E-06   0.00000000     -0.896594219E-10  0.159060261E-10   0.00000000     -0.167198095E-14
