TITLE = "FEHM V3.2.0lin 14-07-23 QA:NA   08/06/2014  13:37:27"
variables = "Time (days)" "Node       1" "Node      51" "Node     101" 
text X=50.0 Y=95.0 AN=center T="# RUN_INPUT.dat"
text X=50.0 Y=90.0 AN=center T="Water Pressure (MPa)"
  0.00000000       10.0000000       10.0000000       10.0000000    
 0.100000000E-03   10.0066251       10.0000000       10.0000000    
 0.250000000E-03   10.0123503       10.0000000       10.0000000    
 0.475000000E-03   10.0179441       10.0000000       10.0000000    
 0.812500000E-03   10.0239878       10.0000000       10.0000000    
 0.115740741E-02   10.0289835       10.0000000       10.0000000    
 0.191678241E-02   10.0374556       10.0000000       10.0000000    
 0.305584491E-02   10.0474505       10.0000000       10.0000000    
 0.476443866E-02   10.0593936       10.0000001       10.0000000    
 0.732732928E-02   10.0737832       10.0000016       10.0000000    
 0.111716652E-01   10.0912152       10.0000194       10.0000000    
 0.115740741E-01   10.0929982       10.0000214       10.0000000    
 0.202238299E-01   10.1223872       10.0003633       10.0000000    
 0.331984637E-01   10.1568296       10.0019661       10.0000000    
 0.526604144E-01   10.1977416       10.0068899       10.0000000    
 0.818533404E-01   10.2467860       10.0183356       10.0000000    
 0.115740741       10.2942577       10.0348297       10.0000000    
 0.181424824       10.3675122       10.0702378       10.0000000    
 0.279950950       10.4547802       10.1218906       10.0000000    
 0.427740138       10.5564915       10.1889303       10.0000000    
 0.578703704       10.6399514       10.2463222       10.0000000    
 0.911229377       10.7604468       10.3308995       10.0000000    
  1.15740741       10.8253115       10.3768220       10.0000000    
  1.90559017       10.9161945       10.4410665       10.0000000    
  3.02786432       10.9668723       10.4770241       10.0000000    
  4.71127554       10.9887130       10.4924202       10.0000000    
  7.23639237       10.9953373       10.4971559       10.0000000    
