0000000001   12.0000003    50.0000908   -15.0000000   -15.0000000   -15.0000000  -0.264954758E-02    0.00000000    0.00000000    13.8920407    16.0269923    31.4964036   0.346034813E-03   0.240540214    0.00000000
0000000002   12.0000000    50.0000632   -15.0000000   -15.0000000   -15.0000000  -0.185917183E-02    0.00000000   0.429417877E-03    13.9500963    15.9088052    30.9855013   0.468497801E-03   0.578818886E-01   0.953109164E-04
0000000003   12.0000000    50.0000561   -15.0000000   -15.0000000   -15.0000000  -0.214640841E-02    0.00000000   0.420532551E-03    13.9381032    15.5872089    29.7461031   0.695190887E-03   0.104865361   0.117277467E-03
0000000004   12.0000000    50.0000811   -15.0000000   -15.0000000   -15.0000000  -0.250456062E-02    0.00000000   0.538825796E-03    13.9427802    15.3576584    28.8489939   0.901813619E-03   0.852693802E-01   0.796647973E-04
0000000005   11.9999999    50.0001064   -15.0000000   -15.0000000   -15.0000000  -0.292650997E-02    0.00000000   0.843797181E-03    13.9764930    15.1884211    28.1611619   0.113177833E-02   0.538942645E-01  -0.272411617E-04
0000000006   11.9999999    50.0001289   -15.0000000   -15.0000000   -15.0000000  -0.321276599E-02    0.00000000   0.125508911E-02    13.9849128    15.0256225    27.5063771   0.128791952E-02   0.536613315E-01  -0.175408881E-03
0000000007   12.0000000    50.0001411   -15.0000000   -15.0000000   -15.0000000  -0.333775445E-02    0.00000000   0.166902471E-02    14.0121608    14.9255830    27.0687629   0.136380107E-02   0.620139103E-01  -0.325226626E-03
0000000008   12.0000000    50.0001493   -15.0000000   -15.0000000   -15.0000000  -0.335521702E-02    0.00000000   0.187335428E-02    13.9958780    14.8446086    26.7518758   0.137963509E-02   0.867151249E-01  -0.399112303E-03
0000000009   12.0000000    50.0001532   -15.0000000   -15.0000000   -15.0000000  -0.335533966E-02    0.00000000   0.196630222E-02    13.9793294    14.7994202    26.5826793   0.138307223E-02   0.923062094E-01  -0.432584073E-03
0000000010   12.0000000    50.0001541   -15.0000000   -15.0000000   -15.0000000  -0.335079002E-02    0.00000000   0.206001052E-02    13.9852758    14.7779734    26.4854312   0.138430244E-02   0.913954287E-01  -0.466215967E-03
0000000011   12.0000000    50.0001548   -15.0000000   -15.0000000   -15.0000000  -0.334149830E-02    0.00000000   0.215421907E-02    13.9903093    14.7564785    26.3883820   0.138330450E-02   0.916822757E-01  -0.499908170E-03
0000000012   12.0000000    50.0001552   -15.0000000   -15.0000000   -15.0000000  -0.332743114E-02    0.00000000   0.224867069E-02    13.9948713    14.7350789    26.2916682   0.138007175E-02   0.929905039E-01  -0.533552506E-03
0000000013   12.0000000    50.0001554   -15.0000000   -15.0000000   -15.0000000  -0.330858798E-02    0.00000000   0.234311192E-02    13.9993461    14.7139000    26.1954156   0.137461206E-02   0.952471980E-01  -0.567037621E-03
0000000014   12.0000000    50.0001553   -15.0000000   -15.0000000   -15.0000000  -0.328499932E-02    0.00000000   0.243729383E-02    14.0041129    14.6930641    26.0997450   0.136694814E-02   0.984746322E-01  -0.600254060E-03
0000000015   12.0000000    50.0001550   -15.0000000   -15.0000000   -15.0000000  -0.325672665E-02    0.00000000   0.253097289E-02    14.0095963    14.6727046    26.0047790   0.135711713E-02   0.102795808  -0.633101143E-03
0000000016   12.0000000    50.0001545   -15.0000000   -15.0000000   -15.0000000  -0.322386418E-02    0.00000000   0.262391157E-02    13.9938571    14.6305142    25.8432448   0.134517176E-02   0.106669314  -0.665490287E-03
0000000017   12.0000000    50.0001483   -15.0000000   -15.0000000   -15.0000000  -0.313296036E-02    0.00000000   0.282842565E-02    13.9807475    14.5598561    25.5528603   0.131050138E-02   0.974262754E-01  -0.735912710E-03
0000000018   11.9999999    50.0001369   -15.0000000   -15.0000000   -15.0000000  -0.284633241E-02    0.00000000   0.324544340E-02    14.0041525    14.4809096    25.1587925   0.119522624E-02   0.961088378E-01  -0.873848844E-03
0000000019   11.9999999    50.0001182   -15.0000000   -15.0000000   -15.0000000  -0.236722880E-02    0.00000000   0.367711880E-02    14.0037585    14.3534092    24.5700593   0.999087526E-03   0.997578716E-01  -0.100256231E-02
0000000020   11.9999999    50.0000963   -15.0000000   -15.0000000   -15.0000000  -0.169921256E-02    0.00000000   0.404935313E-02    14.0249864    14.2239154    23.9339426   0.734693955E-03   0.112647587  -0.108712048E-02
0000000021   11.9999999    50.0000734   -15.0000000   -15.0000000   -15.0000000  -0.102370202E-02    0.00000000   0.428849861E-02    14.0160912    14.0176922    23.0381812   0.494550902E-03   0.107494509  -0.110697041E-02
0000000022   11.9999999    50.0000416   -15.0000000   -15.0000000   -15.0000000  -0.504477325E-05    0.00000000   0.447584538E-02    13.9885338    13.6938492    21.7031893   0.217778274E-03   0.365568081E-01  -0.106342622E-02
0000000023   11.9999996    50.0000048   -15.0000000   -15.0000000   -15.0000000   0.236118707E-02    0.00000000   0.423963955E-02    14.1053432    13.5590104    21.1546909  -0.212433493E-04  -0.160103765E-01  -0.912642851E-03
0000000024   11.9999999    50.0000632   -15.0000000   -15.0000000   -15.0000000  -0.185872656E-02   0.438803201E-04   0.429626683E-03    13.9500924    15.9088412    30.9854995   0.151444618E-03   0.578876096E-01   0.373282807E-03
0000000025   12.0000006    50.0000908   -15.0000000   -15.0000000   -15.0000000  -0.264923058E-02   0.389904175E-04    0.00000000    13.8920376    16.0270163    31.4963963   0.752443370E-04   0.240546745   0.106105501E-03
0000000026   11.9999999    50.0000561   -14.6940684   -14.6940684   -15.0000000  -0.214572882E-02   0.514814700E-04   0.420827505E-03    13.9380977    15.5872657    29.7461180   0.348497080E-03   0.104878660   0.558168884E-03
0000000027   11.9999999    50.0000810   -15.0000000   -15.0000000   -15.0000000  -0.250366796E-02   0.575723903E-04   0.539122570E-03    13.9427743    15.3577368    28.8490361   0.570615995E-03   0.852878721E-01   0.482854917E-03
0000000028   11.9999999    50.0001063   -15.0000000   -15.0000000   -15.0000000  -0.292537940E-02   0.638790449E-04   0.844022850E-03    13.9764836    15.1885212    28.1612309   0.857689318E-03   0.539134046E-01   0.146251822E-03
0000000029   11.9999999    50.0001288   -15.0000000   -15.0000000   -15.0000000  -0.321147184E-02   0.679746734E-04   0.125519335E-02    13.9849012    15.0257396    27.5064696   0.107032675E-02   0.536761958E-01  -0.398901062E-03
0000000030   11.9999999    50.0001410   -15.0000000   -15.0000000   -15.0000000  -0.333637799E-02   0.699376764E-04   0.166899830E-02    14.0121479    14.9257100    27.0688686   0.118364748E-02   0.620242047E-01  -0.919247844E-03
0000000031   12.0000000    50.0001492   -15.0000000   -15.0000000   -15.0000000  -0.335382182E-02   0.703589140E-04   0.187326194E-02    13.9958658    14.8447398    26.7519882   0.121140243E-02   0.867205200E-01  -0.123707125E-02
0000000032   12.0000000    50.0001531   -15.0000000   -15.0000000   -15.0000000  -0.335393972E-02   0.704588912E-04   0.196617980E-02    13.9793174    14.7995527    26.5827933   0.121899242E-02   0.923088457E-01  -0.139039726E-02
0000000033   12.0000000    50.0001541   -15.0000000   -15.0000000   -15.0000000  -0.334938752E-02   0.705060640E-04   0.205985778E-02    13.9852637    14.7781067    26.4855457   0.122367424E-02   0.913966859E-01  -0.150991020E-02
0000000034   12.0000000    50.0001547   -15.0000000   -15.0000000   -15.0000000  -0.334009545E-02   0.705001357E-04   0.215403586E-02    13.9902971    14.7566124    26.3884966   0.122545042E-02   0.916821402E-01  -0.162920279E-02
0000000035   12.0000000    50.0001552   -15.0000000   -15.0000000   -15.0000000  -0.332603016E-02   0.704410943E-04   0.224845697E-02    13.9948590    14.7352131    26.2917826   0.122433364E-02   0.929889749E-01  -0.174775775E-02
0000000036   12.0000000    50.0001553   -15.0000000   -15.0000000   -15.0000000  -0.330719109E-02   0.703292242E-04   0.234286775E-02    13.9993339    14.7140345    26.1955295   0.122034656E-02   0.952442877E-01  -0.186504741E-02
0000000037   12.0000000    50.0001553   -15.0000000   -15.0000000   -15.0000000  -0.328360871E-02   0.701651066E-04   0.243701940E-02    14.0041007    14.6931986    26.0998582   0.121352156E-02   0.984703660E-01  -0.198055371E-02
0000000038   12.0000000    50.0001549   -15.0000000   -15.0000000   -15.0000000  -0.325534446E-02   0.699496111E-04   0.253066846E-02    14.0095842    14.6728388    26.0048911   0.120390056E-02   0.102790224  -0.209379284E-02
