node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000014,   13.0000000 ,   0.00000000 ,   0.00000000 ,   10.6991642 ,   100.007052 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000015,   14.0000000 ,   0.00000000 ,   0.00000000 ,   10.6897538 ,   100.006957 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000016,   15.0000000 ,   0.00000000 ,   0.00000000 ,   10.6803850 ,   100.006863 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000017,   16.0000000 ,   0.00000000 ,   0.00000000 ,   10.6710576 ,   100.006769 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000018,   17.0000000 ,   0.00000000 ,   0.00000000 ,   10.6617712 ,   100.006675 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000019,   18.0000000 ,   0.00000000 ,   0.00000000 ,   10.6525257 ,   100.006582 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000020,   19.0000000 ,   0.00000000 ,   0.00000000 ,   10.6433209 ,   100.006489 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000021,   20.0000000 ,   0.00000000 ,   0.00000000 ,   10.6341567 ,   100.006397 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000022,   21.0000000 ,   0.00000000 ,   0.00000000 ,   10.6250329 ,   100.006305 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000023,   22.0000000 ,   0.00000000 ,   0.00000000 ,   10.6159492 ,   100.006214 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000024,   23.0000000 ,   0.00000000 ,   0.00000000 ,   10.6069054 ,   100.006123 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000025,   24.0000000 ,   0.00000000 ,   0.00000000 ,   10.5979014 ,   100.006032 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000026,   25.0000000 ,   0.00000000 ,   0.00000000 ,   10.5889371 ,   100.005941 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000027,   26.0000000 ,   0.00000000 ,   0.00000000 ,   10.5800123 ,   100.005852 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000028,   27.0000000 ,   0.00000000 ,   0.00000000 ,   10.5711271 ,   100.005762 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000029,   28.0000000 ,   0.00000000 ,   0.00000000 ,   10.5622809 ,   100.005673 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000030,   29.0000000 ,   0.00000000 ,   0.00000000 ,   10.5534735 ,   100.005584 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000031,   30.0000000 ,   0.00000000 ,   0.00000000 ,   10.5447042 ,   100.005496 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000032,   31.0000000 ,   0.00000000 ,   0.00000000 ,   10.5359730 ,   100.005408 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000033,   32.0000000 ,   0.00000000 ,   0.00000000 ,   10.5272794 ,   100.005320 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000034,   33.0000000 ,   0.00000000 ,   0.00000000 ,   10.5186234 ,   100.005233 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000035,   34.0000000 ,   0.00000000 ,   0.00000000 ,   10.5100044 ,   100.005146 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000036,   35.0000000 ,   0.00000000 ,   0.00000000 ,   10.5014221 ,   100.005059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000037,   36.0000000 ,   0.00000000 ,   0.00000000 ,   10.4928760 ,   100.004973 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000038,   37.0000000 ,   0.00000000 ,   0.00000000 ,   10.4843656 ,   100.004888 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000039,   38.0000000 ,   0.00000000 ,   0.00000000 ,   10.4758907 ,   100.004802 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000040,   39.0000000 ,   0.00000000 ,   0.00000000 ,   10.4674509 ,   100.004717 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000041,   40.0000000 ,   0.00000000 ,   0.00000000 ,   10.4590459 ,   100.004632 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000042,   41.0000000 ,   0.00000000 ,   0.00000000 ,   10.4506754 ,   100.004548 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000043,   42.0000000 ,   0.00000000 ,   0.00000000 ,   10.4423389 ,   100.004464 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000044,   43.0000000 ,   0.00000000 ,   0.00000000 ,   10.4340360 ,   100.004380 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000045,   44.0000000 ,   0.00000000 ,   0.00000000 ,   10.4257663 ,   100.004297 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000046,   45.0000000 ,   0.00000000 ,   0.00000000 ,   10.4175295 ,   100.004214 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000047,   46.0000000 ,   0.00000000 ,   0.00000000 ,   10.4093251 ,   100.004131 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000048,   47.0000000 ,   0.00000000 ,   0.00000000 ,   10.4011526 ,   100.004049 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000049,   48.0000000 ,   0.00000000 ,   0.00000000 ,   10.3930115 ,   100.003967 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000050,   49.0000000 ,   0.00000000 ,   0.00000000 ,   10.3849015 ,   100.003885 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000051,   50.0000000 ,   0.00000000 ,   0.00000000 ,   10.3768220 ,   100.003803 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000052,   51.0000000 ,   0.00000000 ,   0.00000000 ,   10.3687726 ,   100.003722 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000053,   52.0000000 ,   0.00000000 ,   0.00000000 ,   10.3607531 ,   100.003641 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000054,   53.0000000 ,   0.00000000 ,   0.00000000 ,   10.3527629 ,   100.003561 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000055,   54.0000000 ,   0.00000000 ,   0.00000000 ,   10.3448015 ,   100.003481 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000056,   55.0000000 ,   0.00000000 ,   0.00000000 ,   10.3368684 ,   100.003401 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000057,   56.0000000 ,   0.00000000 ,   0.00000000 ,   10.3289631 ,   100.003321 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000058,   57.0000000 ,   0.00000000 ,   0.00000000 ,   10.3210851 ,   100.003241 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000059,   58.0000000 ,   0.00000000 ,   0.00000000 ,   10.3132339 ,   100.003162 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000060,   59.0000000 ,   0.00000000 ,   0.00000000 ,   10.3054090 ,   100.003083 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000061,   60.0000000 ,   0.00000000 ,   0.00000000 ,   10.2976098 ,   100.003005 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000062,   61.0000000 ,   0.00000000 ,   0.00000000 ,   10.2898357 ,   100.002926 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000063,   62.0000000 ,   0.00000000 ,   0.00000000 ,   10.2820862 ,   100.002848 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000064,   63.0000000 ,   0.00000000 ,   0.00000000 ,   10.2743608 ,   100.002770 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000065,   64.0000000 ,   0.00000000 ,   0.00000000 ,   10.2666589 ,   100.002693 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000066,   65.0000000 ,   0.00000000 ,   0.00000000 ,   10.2589801 ,   100.002615 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000067,   66.0000000 ,   0.00000000 ,   0.00000000 ,   10.2513238 ,   100.002538 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000068,   67.0000000 ,   0.00000000 ,   0.00000000 ,   10.2436894 ,   100.002461 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000069,   68.0000000 ,   0.00000000 ,   0.00000000 ,   10.2360763 ,   100.002384 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000070,   69.0000000 ,   0.00000000 ,   0.00000000 ,   10.2284840 ,   100.002307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000071,   70.0000000 ,   0.00000000 ,   0.00000000 ,   10.2209117 ,   100.002231 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000072,   71.0000000 ,   0.00000000 ,   0.00000000 ,   10.2133590 ,   100.002155 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000073,   72.0000000 ,   0.00000000 ,   0.00000000 ,   10.2058251 ,   100.002079 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000074,   73.0000000 ,   0.00000000 ,   0.00000000 ,   10.1983096 ,   100.002003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000075,   74.0000000 ,   0.00000000 ,   0.00000000 ,   10.1908117 ,   100.001928 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000076,   75.0000000 ,   0.00000000 ,   0.00000000 ,   10.1833308 ,   100.001852 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000077,   76.0000000 ,   0.00000000 ,   0.00000000 ,   10.1758665 ,   100.001777 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000078,   77.0000000 ,   0.00000000 ,   0.00000000 ,   10.1684181 ,   100.001702 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000079,   78.0000000 ,   0.00000000 ,   0.00000000 ,   10.1609849 ,   100.001627 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000080,   79.0000000 ,   0.00000000 ,   0.00000000 ,   10.1535665 ,   100.001552 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000081,   80.0000000 ,   0.00000000 ,   0.00000000 ,   10.1461621 ,   100.001477 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000082,   81.0000000 ,   0.00000000 ,   0.00000000 ,   10.1387711 ,   100.001403 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000083,   82.0000000 ,   0.00000000 ,   0.00000000 ,   10.1313929 ,   100.001328 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000084,   83.0000000 ,   0.00000000 ,   0.00000000 ,   10.1240267 ,   100.001254 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000085,   84.0000000 ,   0.00000000 ,   0.00000000 ,   10.1166720 ,   100.001180 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000086,   85.0000000 ,   0.00000000 ,   0.00000000 ,   10.1093281 ,   100.001105 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000087,   86.0000000 ,   0.00000000 ,   0.00000000 ,   10.1019943 ,   100.001032 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000088,   87.0000000 ,   0.00000000 ,   0.00000000 ,   10.0946699 ,   100.000958 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000089,   88.0000000 ,   0.00000000 ,   0.00000000 ,   10.0873542 ,   100.000884 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000090,   89.0000000 ,   0.00000000 ,   0.00000000 ,   10.0800466 ,   100.000810 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000091,   90.0000000 ,   0.00000000 ,   0.00000000 ,   10.0727463 ,   100.000736 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000092,   91.0000000 ,   0.00000000 ,   0.00000000 ,   10.0654527 ,   100.000663 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000093,   92.0000000 ,   0.00000000 ,   0.00000000 ,   10.0581650 ,   100.000589 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000094,   93.0000000 ,   0.00000000 ,   0.00000000 ,   10.0508828 ,   100.000516 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000095,   94.0000000 ,   0.00000000 ,   0.00000000 ,   10.0436051 ,   100.000442 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000096,   95.0000000 ,   0.00000000 ,   0.00000000 ,   10.0363315 ,   100.000369 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000097,   96.0000000 ,   0.00000000 ,   0.00000000 ,   10.0290612 ,   100.000296 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000098,   97.0000000 ,   0.00000000 ,   0.00000000 ,   10.0217936 ,   100.000222 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000099,   98.0000000 ,   0.00000000 ,   0.00000000 ,   10.0145279 ,   100.000149 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000100,   99.0000000 ,   0.00000000 ,   0.00000000 ,   10.0072636 ,   100.000076 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000101,   100.000000 ,   0.00000000 ,   0.00000000 ,   10.0000000 ,   100.000013 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000102,   0.00000000 ,   1.00000000 ,   0.00000000 ,   10.8253112 ,   100.008098 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000103,   1.00000000 ,   1.00000000 ,   0.00000000 ,   10.8153547 ,   100.008210 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000104,   2.00000000 ,   1.00000000 ,   0.00000000 ,   10.8054403 ,   100.008122 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000105,   3.00000000 ,   1.00000000 ,   0.00000000 ,   10.7955679 ,   100.008023 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000106,   4.00000000 ,   1.00000000 ,   0.00000000 ,   10.7857379 ,   100.007924 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000107,   5.00000000 ,   1.00000000 ,   0.00000000 ,   10.7759504 ,   100.007825 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000108,   6.00000000 ,   1.00000000 ,   0.00000000 ,   10.7662049 ,   100.007727 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000109,   7.00000000 ,   1.00000000 ,   0.00000000 ,   10.7565017 ,   100.007630 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000110,   8.00000000 ,   1.00000000 ,   0.00000000 ,   10.7468409 ,   100.007532 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000111,   9.00000000 ,   1.00000000 ,   0.00000000 ,   10.7372221 ,   100.007435 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000112,   10.0000000 ,   1.00000000 ,   0.00000000 ,   10.7276449 ,   100.007339 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000113,   11.0000000 ,   1.00000000 ,   0.00000000 ,   10.7181097 ,   100.007243 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000114,   12.0000000 ,   1.00000000 ,   0.00000000 ,   10.7086162 ,   100.007147 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000115,   13.0000000 ,   1.00000000 ,   0.00000000 ,   10.6991641 ,   100.007052 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000116,   14.0000000 ,   1.00000000 ,   0.00000000 ,   10.6897535 ,   100.006957 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000117,   15.0000000 ,   1.00000000 ,   0.00000000 ,   10.6803847 ,   100.006863 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000118,   16.0000000 ,   1.00000000 ,   0.00000000 ,   10.6710574 ,   100.006769 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000119,   17.0000000 ,   1.00000000 ,   0.00000000 ,   10.6617712 ,   100.006675 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000120,   18.0000000 ,   1.00000000 ,   0.00000000 ,   10.6525258 ,   100.006582 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000121,   19.0000000 ,   1.00000000 ,   0.00000000 ,   10.6433209 ,   100.006489 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000122,   20.0000000 ,   1.00000000 ,   0.00000000 ,   10.6341566 ,   100.006397 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000123,   21.0000000 ,   1.00000000 ,   0.00000000 ,   10.6250326 ,   100.006305 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000124,   22.0000000 ,   1.00000000 ,   0.00000000 ,   10.6159489 ,   100.006214 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000125,   23.0000000 ,   1.00000000 ,   0.00000000 ,   10.6069052 ,   100.006123 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000126,   24.0000000 ,   1.00000000 ,   0.00000000 ,   10.5979013 ,   100.006032 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000127,   25.0000000 ,   1.00000000 ,   0.00000000 ,   10.5889370 ,   100.005941 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000128,   26.0000000 ,   1.00000000 ,   0.00000000 ,   10.5800123 ,   100.005852 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000129,   27.0000000 ,   1.00000000 ,   0.00000000 ,   10.5711270 ,   100.005762 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000130,   28.0000000 ,   1.00000000 ,   0.00000000 ,   10.5622808 ,   100.005673 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000131,   29.0000000 ,   1.00000000 ,   0.00000000 ,   10.5534733 ,   100.005584 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000132,   30.0000000 ,   1.00000000 ,   0.00000000 ,   10.5447041 ,   100.005496 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000133,   31.0000000 ,   1.00000000 ,   0.00000000 ,   10.5359729 ,   100.005408 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000134,   32.0000000 ,   1.00000000 ,   0.00000000 ,   10.5272793 ,   100.005320 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000135,   33.0000000 ,   1.00000000 ,   0.00000000 ,   10.5186233 ,   100.005233 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000136,   34.0000000 ,   1.00000000 ,   0.00000000 ,   10.5100043 ,   100.005146 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000137,   35.0000000 ,   1.00000000 ,   0.00000000 ,   10.5014220 ,   100.005059 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000138,   36.0000000 ,   1.00000000 ,   0.00000000 ,   10.4928759 ,   100.004973 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000139,   37.0000000 ,   1.00000000 ,   0.00000000 ,   10.4843656 ,   100.004888 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000140,   38.0000000 ,   1.00000000 ,   0.00000000 ,   10.4758906 ,   100.004802 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000141,   39.0000000 ,   1.00000000 ,   0.00000000 ,   10.4674508 ,   100.004717 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000142,   40.0000000 ,   1.00000000 ,   0.00000000 ,   10.4590458 ,   100.004632 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000143,   41.0000000 ,   1.00000000 ,   0.00000000 ,   10.4506752 ,   100.004548 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000144,   42.0000000 ,   1.00000000 ,   0.00000000 ,   10.4423387 ,   100.004464 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000145,   43.0000000 ,   1.00000000 ,   0.00000000 ,   10.4340359 ,   100.004380 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000146,   44.0000000 ,   1.00000000 ,   0.00000000 ,   10.4257662 ,   100.004297 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000147,   45.0000000 ,   1.00000000 ,   0.00000000 ,   10.4175294 ,   100.004214 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000148,   46.0000000 ,   1.00000000 ,   0.00000000 ,   10.4093250 ,   100.004131 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000149,   47.0000000 ,   1.00000000 ,   0.00000000 ,   10.4011524 ,   100.004049 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000150,   48.0000000 ,   1.00000000 ,   0.00000000 ,   10.3930114 ,   100.003967 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000151,   49.0000000 ,   1.00000000 ,   0.00000000 ,   10.3849013 ,   100.003885 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000152,   50.0000000 ,   1.00000000 ,   0.00000000 ,   10.3768219 ,   100.003803 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000153,   51.0000000 ,   1.00000000 ,   0.00000000 ,   10.3687725 ,   100.003722 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000154,   52.0000000 ,   1.00000000 ,   0.00000000 ,   10.3607530 ,   100.003641 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000155,   53.0000000 ,   1.00000000 ,   0.00000000 ,   10.3527628 ,   100.003561 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000156,   54.0000000 ,   1.00000000 ,   0.00000000 ,   10.3448014 ,   100.003481 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000157,   55.0000000 ,   1.00000000 ,   0.00000000 ,   10.3368683 ,   100.003401 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000158,   56.0000000 ,   1.00000000 ,   0.00000000 ,   10.3289630 ,   100.003321 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000159,   57.0000000 ,   1.00000000 ,   0.00000000 ,   10.3210851 ,   100.003241 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000160,   58.0000000 ,   1.00000000 ,   0.00000000 ,   10.3132339 ,   100.003162 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000161,   59.0000000 ,   1.00000000 ,   0.00000000 ,   10.3054089 ,   100.003083 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000162,   60.0000000 ,   1.00000000 ,   0.00000000 ,   10.2976097 ,   100.003005 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000163,   61.0000000 ,   1.00000000 ,   0.00000000 ,   10.2898356 ,   100.002926 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000164,   62.0000000 ,   1.00000000 ,   0.00000000 ,   10.2820861 ,   100.002848 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000165,   63.0000000 ,   1.00000000 ,   0.00000000 ,   10.2743607 ,   100.002770 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000166,   64.0000000 ,   1.00000000 ,   0.00000000 ,   10.2666589 ,   100.002693 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000167,   65.0000000 ,   1.00000000 ,   0.00000000 ,   10.2589801 ,   100.002615 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000168,   66.0000000 ,   1.00000000 ,   0.00000000 ,   10.2513237 ,   100.002538 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000169,   67.0000000 ,   1.00000000 ,   0.00000000 ,   10.2436893 ,   100.002461 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000170,   68.0000000 ,   1.00000000 ,   0.00000000 ,   10.2360763 ,   100.002384 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000171,   69.0000000 ,   1.00000000 ,   0.00000000 ,   10.2284839 ,   100.002307 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000172,   70.0000000 ,   1.00000000 ,   0.00000000 ,   10.2209117 ,   100.002231 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000173,   71.0000000 ,   1.00000000 ,   0.00000000 ,   10.2133589 ,   100.002155 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000174,   72.0000000 ,   1.00000000 ,   0.00000000 ,   10.2058251 ,   100.002079 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000175,   73.0000000 ,   1.00000000 ,   0.00000000 ,   10.1983095 ,   100.002003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000176,   74.0000000 ,   1.00000000 ,   0.00000000 ,   10.1908116 ,   100.001928 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000177,   75.0000000 ,   1.00000000 ,   0.00000000 ,   10.1833308 ,   100.001852 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000178,   76.0000000 ,   1.00000000 ,   0.00000000 ,   10.1758664 ,   100.001777 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000179,   77.0000000 ,   1.00000000 ,   0.00000000 ,   10.1684180 ,   100.001702 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
