Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000011,    10.0000000    ,    0.00000000    ,    0.00000000    ,   0.132519674E-04,  -0.342951875E-09,    0.00000000    ,   0.248667058E-09,  -0.202671671E-13,  -0.502934526E-13
0000000012,    11.0000000    ,    0.00000000    ,    0.00000000    ,   0.131239291E-04,    0.00000000    ,    0.00000000    ,   0.246269870E-09,  -0.106019002E-13,  -0.836452060E-13
0000000013,    12.0000000    ,    0.00000000    ,    0.00000000    ,   0.129966324E-04,    0.00000000    ,  -0.113688352E-09,   0.243892383E-09,    0.00000000    ,  -0.859701174E-13
0000000014,    13.0000000    ,    0.00000000    ,    0.00000000    ,   0.128712333E-04,    0.00000000    ,    0.00000000    ,   0.241553304E-09,    0.00000000    ,  -0.807429899E-13
0000000015,    14.0000000    ,    0.00000000    ,    0.00000000    ,   0.127460431E-04,    0.00000000    ,    0.00000000    ,   0.239211658E-09,    0.00000000    ,  -0.881019929E-13
0000000016,    15.0000000    ,    0.00000000    ,    0.00000000    ,   0.126202769E-04,    0.00000000    ,    0.00000000    ,   0.236862680E-09,    0.00000000    ,  -0.770508649E-13
0000000017,    16.0000000    ,    0.00000000    ,    0.00000000    ,   0.124950035E-04,    0.00000000    ,    0.00000000    ,   0.234524181E-09,    0.00000000    ,  -0.593781536E-13
0000000018,    17.0000000    ,    0.00000000    ,    0.00000000    ,   0.123705188E-04,    0.00000000    ,    0.00000000    ,   0.232192698E-09,    0.00000000    ,  -0.609268923E-13
0000000019,    18.0000000    ,    0.00000000    ,    0.00000000    ,   0.122462788E-04,  -0.103365976E-09,    0.00000000    ,   0.229865216E-09,    0.00000000    ,  -0.688698378E-13
0000000020,    19.0000000    ,    0.00000000    ,    0.00000000    ,   0.121223544E-04,    0.00000000    ,    0.00000000    ,   0.227550205E-09,    0.00000000    ,  -0.659791326E-13
0000000021,    20.0000000    ,    0.00000000    ,    0.00000000    ,   0.119991058E-04,    0.00000000    ,    0.00000000    ,   0.225249015E-09,    0.00000000    ,  -0.602598035E-13
0000000022,    21.0000000    ,    0.00000000    ,    0.00000000    ,   0.118766289E-04,    0.00000000    ,    0.00000000    ,   0.222958215E-09,    0.00000000    ,  -0.601795350E-13
0000000023,    22.0000000    ,    0.00000000    ,    0.00000000    ,   0.117550973E-04,    0.00000000    ,    0.00000000    ,   0.220682825E-09,    0.00000000    ,  -0.608214918E-13
0000000024,    23.0000000    ,    0.00000000    ,    0.00000000    ,   0.116345827E-04,    0.00000000    ,    0.00000000    ,   0.218426239E-09,    0.00000000    ,  -0.608391417E-13
0000000025,    24.0000000    ,    0.00000000    ,    0.00000000    ,   0.115145889E-04,    0.00000000    ,    0.00000000    ,   0.216179610E-09,    0.00000000    ,  -0.636170412E-13
0000000026,    25.0000000    ,    0.00000000    ,    0.00000000    ,   0.113944857E-04,    0.00000000    ,    0.00000000    ,   0.213932708E-09,  -0.442206272E-15,  -0.665557849E-13
0000000027,    26.0000000    ,    0.00000000    ,    0.00000000    ,   0.112742061E-04,    0.00000000    ,    0.00000000    ,   0.211684638E-09,  -0.703754495E-14,  -0.664993436E-13
0000000028,    27.0000000    ,    0.00000000    ,    0.00000000    ,   0.111542848E-04,    0.00000000    ,    0.00000000    ,   0.209442646E-09,  -0.514877740E-14,  -0.663290606E-13
0000000029,    28.0000000    ,    0.00000000    ,    0.00000000    ,   0.110354605E-04,    0.00000000    ,    0.00000000    ,   0.207218364E-09,    0.00000000    ,  -0.686378954E-13
0000000030,    29.0000000    ,    0.00000000    ,    0.00000000    ,   0.109181876E-04,    0.00000000    ,    0.00000000    ,   0.205021465E-09,    0.00000000    ,  -0.707973200E-13
0000000031,    30.0000000    ,    0.00000000    ,    0.00000000    ,   0.108023183E-04,    0.00000000    ,    0.00000000    ,   0.202851751E-09,    0.00000000    ,  -0.688071808E-13
0000000032,    31.0000000    ,    0.00000000    ,    0.00000000    ,   0.106873704E-04,    0.00000000    ,    0.00000000    ,   0.200701129E-09,    0.00000000    ,  -0.618882353E-13
0000000033,    32.0000000    ,    0.00000000    ,    0.00000000    ,   0.105731413E-04,    0.00000000    ,    0.00000000    ,   0.198564280E-09,    0.00000000    ,  -0.531936351E-13
0000000034,    33.0000000    ,    0.00000000    ,    0.00000000    ,   0.104598646E-04,    0.00000000    ,    0.00000000    ,   0.196443381E-09,    0.00000000    ,  -0.474725027E-13
0000000035,    34.0000000    ,    0.00000000    ,    0.00000000    ,   0.103478476E-04,    0.00000000    ,    0.00000000    ,   0.194343771E-09,    0.00000000    ,  -0.471597545E-13
0000000036,    35.0000000    ,    0.00000000    ,    0.00000000    ,   0.102372183E-04,    0.00000000    ,    0.00000000    ,   0.192269545E-09,    0.00000000    ,  -0.503390737E-13
0000000037,    36.0000000    ,    0.00000000    ,    0.00000000    ,   0.101279807E-04,    0.00000000    ,    0.00000000    ,   0.190222586E-09,    0.00000000    ,  -0.529740092E-13
0000000038,    37.0000000    ,    0.00000000    ,    0.00000000    ,   0.100200961E-04,    0.00000000    ,    0.00000000    ,   0.188202489E-09,    0.00000000    ,  -0.525507957E-13
0000000039,    38.0000000    ,    0.00000000    ,    0.00000000    ,   0.991350359E-05,    0.00000000    ,    0.00000000    ,   0.186207207E-09,    0.00000000    ,  -0.492539129E-13
0000000040,    39.0000000    ,    0.00000000    ,    0.00000000    ,   0.980815981E-05,    0.00000000    ,    0.00000000    ,   0.184234836E-09,    0.00000000    ,  -0.448365697E-13
0000000041,    40.0000000    ,    0.00000000    ,    0.00000000    ,   0.970405362E-05,    0.00000000    ,    0.00000000    ,   0.182284541E-09,    0.00000000    ,  -0.412436677E-13
0000000042,    41.0000000    ,    0.00000000    ,    0.00000000    ,   0.960115365E-05,    0.00000000    ,    0.00000000    ,   0.180355823E-09,    0.00000000    ,  -0.396801568E-13
0000000043,    42.0000000    ,    0.00000000    ,    0.00000000    ,   0.949938336E-05,    0.00000000    ,    0.00000000    ,   0.178447921E-09,    0.00000000    ,  -0.401264302E-13
0000000044,    43.0000000    ,    0.00000000    ,    0.00000000    ,   0.939868899E-05,    0.00000000    ,    0.00000000    ,   0.176560574E-09,    0.00000000    ,  -0.415768667E-13
0000000045,    44.0000000    ,    0.00000000    ,    0.00000000    ,   0.929913230E-05,    0.00000000    ,    0.00000000    ,   0.174695213E-09,    0.00000000    ,  -0.428220659E-13
0000000046,    45.0000000    ,    0.00000000    ,    0.00000000    ,   0.920090436E-05,    0.00000000    ,    0.00000000    ,   0.172855137E-09,    0.00000000    ,  -0.430390060E-13
0000000047,    46.0000000    ,    0.00000000    ,    0.00000000    ,   0.910423248E-05,    0.00000000    ,    0.00000000    ,   0.171044132E-09,    0.00000000    ,  -0.418934519E-13
0000000048,    47.0000000    ,    0.00000000    ,    0.00000000    ,   0.900924982E-05,    0.00000000    ,    0.00000000    ,   0.169264398E-09,    0.00000000    ,  -0.394774517E-13
0000000049,    48.0000000    ,    0.00000000    ,    0.00000000    ,   0.891592916E-05,    0.00000000    ,    0.00000000    ,   0.167515395E-09,    0.00000000    ,  -0.362819790E-13
0000000050,    49.0000000    ,    0.00000000    ,    0.00000000    ,   0.882412159E-05,    0.00000000    ,    0.00000000    ,   0.165794432E-09,    0.00000000    ,  -0.330633696E-13
0000000051,    50.0000000    ,    0.00000000    ,    0.00000000    ,   0.873365494E-05,    0.00000000    ,    0.00000000    ,   0.164098389E-09,    0.00000000    ,  -0.305253167E-13
0000000052,    51.0000000    ,    0.00000000    ,    0.00000000    ,   0.864442197E-05,    0.00000000    ,    0.00000000    ,   0.162425341E-09,    0.00000000    ,  -0.290038969E-13
0000000053,    52.0000000    ,    0.00000000    ,    0.00000000    ,   0.855641639E-05,    0.00000000    ,    0.00000000    ,   0.160775252E-09,    0.00000000    ,  -0.283670431E-13
0000000054,    53.0000000    ,    0.00000000    ,    0.00000000    ,   0.846971254E-05,    0.00000000    ,    0.00000000    ,   0.159149607E-09,    0.00000000    ,  -0.281458824E-13
0000000055,    54.0000000    ,    0.00000000    ,    0.00000000    ,   0.838441513E-05,    0.00000000    ,    0.00000000    ,   0.157550461E-09,    0.00000000    ,  -0.277775371E-13
0000000056,    55.0000000    ,    0.00000000    ,    0.00000000    ,   0.830061985E-05,    0.00000000    ,    0.00000000    ,   0.155979649E-09,    0.00000000    ,  -0.268438583E-13
0000000057,    56.0000000    ,    0.00000000    ,    0.00000000    ,   0.821840603E-05,    0.00000000    ,    0.00000000    ,   0.154438584E-09,    0.00000000    ,  -0.252097479E-13
0000000058,    57.0000000    ,    0.00000000    ,    0.00000000    ,   0.813784332E-05,    0.00000000    ,    0.00000000    ,   0.152928389E-09,    0.00000000    ,  -0.230078868E-13
0000000059,    58.0000000    ,    0.00000000    ,    0.00000000    ,   0.805898291E-05,    0.00000000    ,    0.00000000    ,   0.151449835E-09,    0.00000000    ,  -0.205076276E-13
0000000060,    59.0000000    ,    0.00000000    ,    0.00000000    ,   0.798183311E-05,    0.00000000    ,    0.00000000    ,   0.150003022E-09,    0.00000000    ,  -0.179960495E-13
0000000061,    60.0000000    ,    0.00000000    ,    0.00000000    ,   0.790635006E-05,    0.00000000    ,    0.00000000    ,   0.148587233E-09,    0.00000000    ,  -0.157277327E-13
0000000062,    61.0000000    ,    0.00000000    ,    0.00000000    ,   0.783246494E-05,    0.00000000    ,    0.00000000    ,   0.147201358E-09,    0.00000000    ,  -0.138959820E-13
0000000063,    62.0000000    ,    0.00000000    ,    0.00000000    ,   0.776013063E-05,    0.00000000    ,    0.00000000    ,   0.145844648E-09,    0.00000000    ,  -0.125794926E-13
0000000064,    63.0000000    ,    0.00000000    ,    0.00000000    ,   0.768935119E-05,    0.00000000    ,    0.00000000    ,   0.144517213E-09,    0.00000000    ,  -0.117107348E-13
0000000065,    64.0000000    ,    0.00000000    ,    0.00000000    ,   0.762017546E-05,    0.00000000    ,    0.00000000    ,   0.143219929E-09,    0.00000000    ,  -0.111106004E-13
0000000066,    65.0000000    ,    0.00000000    ,    0.00000000    ,   0.755266747E-05,    0.00000000    ,    0.00000000    ,   0.141953939E-09,    0.00000000    ,  -0.105703606E-13
0000000067,    66.0000000    ,    0.00000000    ,    0.00000000    ,   0.748687926E-05,    0.00000000    ,    0.00000000    ,   0.140720185E-09,    0.00000000    ,  -0.992656197E-14
0000000068,    67.0000000    ,    0.00000000    ,    0.00000000    ,   0.742284238E-05,    0.00000000    ,    0.00000000    ,   0.139519254E-09,    0.00000000    ,  -0.909548277E-14
0000000069,    68.0000000    ,    0.00000000    ,    0.00000000    ,   0.736057541E-05,    0.00000000    ,    0.00000000    ,   0.138351498E-09,    0.00000000    ,  -0.806944911E-14
0000000070,    69.0000000    ,    0.00000000    ,    0.00000000    ,   0.730009418E-05,    0.00000000    ,    0.00000000    ,   0.137217212E-09,    0.00000000    ,  -0.690421160E-14
0000000071,    70.0000000    ,    0.00000000    ,    0.00000000    ,   0.724141639E-05,    0.00000000    ,    0.00000000    ,   0.136116718E-09,    0.00000000    ,  -0.570962158E-14
0000000072,    71.0000000    ,    0.00000000    ,    0.00000000    ,   0.718456174E-05,    0.00000000    ,    0.00000000    ,   0.135050381E-09,    0.00000000    ,  -0.460416345E-14
0000000073,    72.0000000    ,    0.00000000    ,    0.00000000    ,   0.712954772E-05,    0.00000000    ,    0.00000000    ,   0.134018534E-09,    0.00000000    ,  -0.363802428E-14
0000000074,    73.0000000    ,    0.00000000    ,    0.00000000    ,   0.707637791E-05,    0.00000000    ,    0.00000000    ,   0.133021266E-09,    0.00000000    ,  -0.278779879E-14
0000000075,    74.0000000    ,    0.00000000    ,    0.00000000    ,   0.702503176E-05,    0.00000000    ,    0.00000000    ,   0.132058222E-09,    0.00000000    ,  -0.203176995E-14
0000000076,    75.0000000    ,    0.00000000    ,    0.00000000    ,   0.697547088E-05,    0.00000000    ,    0.00000000    ,   0.131128708E-09,    0.00000000    ,  -0.137354448E-14
0000000077,    76.0000000    ,    0.00000000    ,    0.00000000    ,   0.692765693E-05,    0.00000000    ,    0.00000000    ,   0.130232016E-09,    0.00000000    ,  -0.796738675E-15
0000000078,    77.0000000    ,    0.00000000    ,    0.00000000    ,   0.688156411E-05,    0.00000000    ,    0.00000000    ,   0.129367668E-09,    0.00000000    ,  -0.276796186E-15
0000000079,    78.0000000    ,    0.00000000    ,    0.00000000    ,   0.683718471E-05,    0.00000000    ,    0.00000000    ,   0.128535520E-09,    0.00000000    ,    0.00000000    
0000000080,    79.0000000    ,    0.00000000    ,    0.00000000    ,   0.679453303E-05,    0.00000000    ,    0.00000000    ,   0.127735840E-09,    0.00000000    ,    0.00000000    
0000000081,    80.0000000    ,    0.00000000    ,    0.00000000    ,   0.675364326E-05,    0.00000000    ,    0.00000000    ,   0.126969261E-09,    0.00000000    ,    0.00000000    
0000000082,    81.0000000    ,    0.00000000    ,    0.00000000    ,   0.671456146E-05,    0.00000000    ,    0.00000000    ,   0.126236630E-09,    0.00000000    ,    0.00000000    
0000000083,    82.0000000    ,    0.00000000    ,    0.00000000    ,   0.667733608E-05,    0.00000000    ,    0.00000000    ,   0.125538836E-09,    0.00000000    ,    0.00000000    
0000000084,    83.0000000    ,    0.00000000    ,    0.00000000    ,   0.664200296E-05,    0.00000000    ,    0.00000000    ,   0.124876554E-09,    0.00000000    ,    0.00000000    
0000000085,    84.0000000    ,    0.00000000    ,    0.00000000    ,   0.660858003E-05,    0.00000000    ,    0.00000000    ,   0.124250130E-09,    0.00000000    ,    0.00000000    
0000000086,    85.0000000    ,    0.00000000    ,    0.00000000    ,   0.657709168E-05,    0.00000000    ,    0.00000000    ,   0.123660012E-09,    0.00000000    ,    0.00000000    
0000000087,    86.0000000    ,    0.00000000    ,    0.00000000    ,   0.654757640E-05,    0.00000000    ,    0.00000000    ,   0.123106917E-09,    0.00000000    ,    0.00000000    
0000000088,    87.0000000    ,    0.00000000    ,    0.00000000    ,   0.652004435E-05,    0.00000000    ,    0.00000000    ,   0.122591072E-09,    0.00000000    ,    0.00000000    
0000000089,    88.0000000    ,    0.00000000    ,    0.00000000    ,   0.649447469E-05,    0.00000000    ,    0.00000000    ,   0.122112110E-09,    0.00000000    ,    0.00000000    
0000000090,    89.0000000    ,    0.00000000    ,    0.00000000    ,   0.647088262E-05,    0.00000000    ,    0.00000000    ,   0.121670290E-09,    0.00000000    ,    0.00000000    
0000000091,    90.0000000    ,    0.00000000    ,    0.00000000    ,   0.644930879E-05,    0.00000000    ,    0.00000000    ,   0.121266375E-09,    0.00000000    ,    0.00000000    
0000000092,    91.0000000    ,    0.00000000    ,    0.00000000    ,   0.642973232E-05,    0.00000000    ,    0.00000000    ,   0.120900018E-09,    0.00000000    ,    0.00000000    
0000000093,    92.0000000    ,    0.00000000    ,    0.00000000    ,   0.641210991E-05,    0.00000000    ,    0.00000000    ,   0.120570398E-09,    0.00000000    ,    0.00000000    
0000000094,    93.0000000    ,    0.00000000    ,    0.00000000    ,   0.639646255E-05,    0.00000000    ,    0.00000000    ,   0.120277888E-09,    0.00000000    ,    0.00000000    
0000000095,    94.0000000    ,    0.00000000    ,    0.00000000    ,   0.638278936E-05,    0.00000000    ,    0.00000000    ,   0.120022507E-09,    0.00000000    ,    0.00000000    
0000000096,    95.0000000    ,    0.00000000    ,    0.00000000    ,   0.637102541E-05,    0.00000000    ,    0.00000000    ,   0.119803032E-09,    0.00000000    ,    0.00000000    
0000000097,    96.0000000    ,    0.00000000    ,    0.00000000    ,   0.636118194E-05,    0.00000000    ,    0.00000000    ,   0.119619640E-09,    0.00000000    ,    0.00000000    
0000000098,    97.0000000    ,    0.00000000    ,    0.00000000    ,   0.635330709E-05,    0.00000000    ,    0.00000000    ,   0.119473229E-09,    0.00000000    ,    0.00000000    
0000000099,    98.0000000    ,    0.00000000    ,    0.00000000    ,   0.634736133E-05,  -0.843868140E-11,    0.00000000    ,   0.119360864E-09,  -0.132143896E-15,    0.00000000    
0000000100,    99.0000000    ,    0.00000000    ,    0.00000000    ,   0.634331292E-05,  -0.130463530E-10,    0.00000000    ,   0.119156718E-09,  -0.249515608E-15,    0.00000000    
0000000101,    100.000000    ,    0.00000000    ,    0.00000000    ,   0.634122132E-05,    0.00000000    ,    0.00000000    ,   0.112530750E-09,  -0.348354945E-15,    0.00000000    
0000000102,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.198380183E-08,  -0.983959397E-09,  -0.128179134E-11,   0.444303922E-13,  -0.181849300E-12
0000000103,    1.00000000    ,    1.00000000    ,    0.00000000    ,   0.144029110E-04,   0.388601993E-09,  -0.577748794E-09,    0.00000000    ,    0.00000000    ,  -0.195582174E-13
0000000104,    2.00000000    ,    1.00000000    ,    0.00000000    ,   0.142755445E-04,    0.00000000    ,  -0.452111948E-09,   0.260427189E-09,    0.00000000    ,  -0.134363867E-12
0000000105,    3.00000000    ,    1.00000000    ,    0.00000000    ,   0.141485356E-04,    0.00000000    ,    0.00000000    ,   0.265213434E-09,    0.00000000    ,    0.00000000    
0000000106,    4.00000000    ,    1.00000000    ,    0.00000000    ,   0.140201966E-04,   0.349022842E-09,    0.00000000    ,   0.263066912E-09,   0.240032250E-13,  -0.663952861E-13
0000000107,    5.00000000    ,    1.00000000    ,    0.00000000    ,   0.138907905E-04,   0.101840059E-08,  -0.232652435E-09,   0.260592175E-09,   0.350570389E-13,  -0.452554090E-13
0000000108,    6.00000000    ,    1.00000000    ,    0.00000000    ,   0.137627474E-04,   0.139209511E-08,    0.00000000    ,   0.258218356E-09,   0.549006856E-13,  -0.410796389E-13
0000000109,    7.00000000    ,    1.00000000    ,    0.00000000    ,   0.136345833E-04,   0.126996701E-08,  -0.211416231E-09,   0.255814430E-09,   0.476605507E-13,  -0.684153918E-13
0000000110,    8.00000000    ,    1.00000000    ,    0.00000000    ,   0.135057022E-04,   0.590652825E-09,  -0.618132895E-09,   0.253383294E-09,   0.831159781E-14,  -0.676805428E-13
0000000111,    9.00000000    ,    1.00000000    ,    0.00000000    ,   0.133782458E-04,    0.00000000    ,  -0.979838728E-10,   0.251014882E-09,    0.00000000    ,  -0.419641665E-13
0000000112,    10.0000000    ,    1.00000000    ,    0.00000000    ,   0.132517883E-04,    0.00000000    ,    0.00000000    ,   0.248663463E-09,    0.00000000    ,  -0.394147946E-13
0000000113,    11.0000000    ,    1.00000000    ,    0.00000000    ,   0.131242921E-04,   0.200015813E-10,  -0.403118561E-10,   0.246279535E-09,    0.00000000    ,  -0.463114475E-13
0000000114,    12.0000000    ,    1.00000000    ,    0.00000000    ,   0.129970726E-04,   0.460218338E-09,  -0.273758082E-09,   0.243912225E-09,   0.924032690E-14,  -0.367944779E-13
0000000115,    13.0000000    ,    1.00000000    ,    0.00000000    ,   0.128716061E-04,   0.833069329E-09,    0.00000000    ,   0.241572687E-09,   0.286225060E-13,  -0.432062578E-13
0000000116,    14.0000000    ,    1.00000000    ,    0.00000000    ,   0.127463359E-04,   0.112588593E-08,    0.00000000    ,   0.239215427E-09,   0.323917916E-13,  -0.591106044E-13
0000000117,    15.0000000    ,    1.00000000    ,    0.00000000    ,   0.126202617E-04,   0.111072772E-08,  -0.200156935E-09,   0.236851863E-09,   0.215751385E-13,  -0.517986038E-13
0000000118,    16.0000000    ,    1.00000000    ,    0.00000000    ,   0.124945920E-04,   0.699184481E-09,  -0.234930314E-09,   0.234513987E-09,   0.113809122E-13,  -0.381752741E-13
0000000119,    17.0000000    ,    1.00000000    ,    0.00000000    ,   0.123699963E-04,   0.176738646E-09,  -0.727201106E-10,   0.232188378E-09,   0.706125718E-14,  -0.392888282E-13
0000000120,    18.0000000    ,    1.00000000    ,    0.00000000    ,   0.122459987E-04,    0.00000000    ,    0.00000000    ,   0.229863129E-09,   0.497450401E-14,  -0.419035047E-13
0000000121,    19.0000000    ,    1.00000000    ,    0.00000000    ,   0.121224700E-04,   0.121989885E-10,    0.00000000    ,   0.227551567E-09,   0.633603889E-14,  -0.374537009E-13
0000000122,    20.0000000    ,    1.00000000    ,    0.00000000    ,   0.119995337E-04,   0.440077040E-09,    0.00000000    ,   0.225255183E-09,   0.125044039E-13,  -0.357645305E-13
0000000123,    21.0000000    ,    1.00000000    ,    0.00000000    ,   0.118770859E-04,   0.897025109E-09,    0.00000000    ,   0.222964742E-09,   0.190312917E-13,  -0.389749289E-13
0000000124,    22.0000000    ,    1.00000000    ,    0.00000000    ,   0.117552791E-04,   0.107881425E-08,  -0.126449128E-09,   0.220685087E-09,   0.212933159E-13,  -0.408174230E-13
0000000125,    23.0000000    ,    1.00000000    ,    0.00000000    ,   0.116344241E-04,   0.920229446E-09,  -0.644162878E-10,   0.218423024E-09,   0.180775842E-13,  -0.421303824E-13
0000000126,    24.0000000    ,    1.00000000    ,    0.00000000    ,   0.115143002E-04,   0.631560501E-09,    0.00000000    ,   0.216171419E-09,   0.988665789E-14,  -0.451197735E-13
0000000127,    25.0000000    ,    1.00000000    ,    0.00000000    ,   0.113943253E-04,   0.471212101E-09,    0.00000000    ,   0.213922379E-09,    0.00000000    ,  -0.453544402E-13
0000000128,    26.0000000    ,    1.00000000    ,    0.00000000    ,   0.112742565E-04,   0.521688139E-09,    0.00000000    ,   0.211678043E-09,    0.00000000    ,  -0.399547659E-13
0000000129,    27.0000000    ,    1.00000000    ,    0.00000000    ,   0.111544207E-04,   0.657600335E-09,    0.00000000    ,   0.209444534E-09,    0.00000000    ,  -0.330758397E-13
0000000130,    28.0000000    ,    1.00000000    ,    0.00000000    ,   0.110355022E-04,   0.699337725E-09,    0.00000000    ,   0.207227631E-09,   0.411829291E-14,  -0.299212687E-13
0000000131,    29.0000000    ,    1.00000000    ,    0.00000000    ,   0.109180915E-04,   0.603210307E-09,    0.00000000    ,   0.205031755E-09,   0.144081739E-13,  -0.314401944E-13
0000000132,    30.0000000    ,    1.00000000    ,    0.00000000    ,   0.108022016E-04,   0.486530976E-09,    0.00000000    ,   0.202856573E-09,   0.192305819E-13,  -0.348414034E-13
0000000133,    31.0000000    ,    1.00000000    ,    0.00000000    ,   0.106873516E-04,   0.467684201E-09,    0.00000000    ,   0.200698579E-09,   0.166803275E-13,  -0.364663052E-13
0000000134,    32.0000000    ,    1.00000000    ,    0.00000000    ,   0.105732079E-04,   0.534335139E-09,    0.00000000    ,   0.198557615E-09,   0.100159625E-13,  -0.347948230E-13
0000000135,    33.0000000    ,    1.00000000    ,    0.00000000    ,   0.104599147E-04,   0.584408356E-09,    0.00000000    ,   0.196437630E-09,   0.426520899E-14,  -0.313822184E-13
0000000136,    34.0000000    ,    1.00000000    ,    0.00000000    ,   0.103478085E-04,   0.545319341E-09,    0.00000000    ,   0.194341939E-09,   0.243361171E-14,  -0.286189376E-13
0000000137,    35.0000000    ,    1.00000000    ,    0.00000000    ,   0.102371040E-04,   0.431049433E-09,    0.00000000    ,   0.192271497E-09,   0.438557350E-14,  -0.273602325E-13
0000000138,    36.0000000    ,    1.00000000    ,    0.00000000    ,   0.101278683E-04,   0.318639272E-09,    0.00000000    ,   0.190226333E-09,   0.813176086E-14,  -0.271142852E-13
0000000139,    37.0000000    ,    1.00000000    ,    0.00000000    ,   0.100200661E-04,   0.288575126E-09,    0.00000000    ,   0.188205866E-09,   0.115081832E-13,  -0.272991485E-13
0000000140,    38.0000000    ,    1.00000000    ,    0.00000000    ,   0.991358110E-05,   0.366077871E-09,    0.00000000    ,   0.186208821E-09,   0.131223416E-13,  -0.275536522E-13
0000000141,    39.0000000    ,    1.00000000    ,    0.00000000    ,   0.980829487E-05,   0.501137331E-09,    0.00000000    ,   0.184234322E-09,   0.126088068E-13,  -0.275594459E-13
0000000142,    40.0000000    ,    1.00000000    ,    0.00000000    ,   0.970415983E-05,   0.607337750E-09,    0.00000000    ,   0.182282386E-09,   0.104539481E-13,  -0.271732205E-13
0000000143,    41.0000000    ,    1.00000000    ,    0.00000000    ,   0.960117283E-05,   0.626519578E-09,    0.00000000    ,   0.180352956E-09,   0.758737713E-14,  -0.264843763E-13
0000000144,    42.0000000    ,    1.00000000    ,    0.00000000    ,   0.949931910E-05,   0.562259413E-09,    0.00000000    ,   0.178445321E-09,   0.498705077E-14,  -0.255739110E-13
0000000145,    43.0000000    ,    1.00000000    ,    0.00000000    ,   0.939858794E-05,   0.461208112E-09,    0.00000000    ,   0.176559021E-09,   0.343343913E-14,  -0.244364912E-13
0000000146,    44.0000000    ,    1.00000000    ,    0.00000000    ,   0.929904173E-05,   0.370631535E-09,    0.00000000    ,   0.174695107E-09,   0.332800028E-14,  -0.231709564E-13
0000000147,    45.0000000    ,    1.00000000    ,    0.00000000    ,   0.920084645E-05,   0.312722531E-09,    0.00000000    ,   0.172856349E-09,   0.453951117E-14,  -0.220219107E-13
0000000148,    46.0000000    ,    1.00000000    ,    0.00000000    ,   0.910420914E-05,   0.289387561E-09,  -0.197349555E-11,   0.171046031E-09,   0.643860005E-14,  -0.211690761E-13
0000000149,    47.0000000    ,    1.00000000    ,    0.00000000    ,   0.900925982E-05,   0.299390412E-09,  -0.139481069E-10,   0.169266164E-09,   0.820470092E-14,  -0.205915029E-13
0000000150,    48.0000000    ,    1.00000000    ,    0.00000000    ,   0.891597411E-05,   0.344336966E-09,    0.00000000    ,   0.167516402E-09,   0.921201035E-14,  -0.201496803E-13
0000000151,    49.0000000    ,    1.00000000    ,    0.00000000    ,   0.882419657E-05,   0.419320128E-09,    0.00000000    ,   0.165794450E-09,   0.923031251E-14,  -0.197012582E-13
