node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000021,   20.0000000 ,   0.00000000 ,   0.00000000 ,   10.1386222 ,   100.001399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000022,   21.0000000 ,   0.00000000 ,   0.00000000 ,   10.1329963 ,   100.001342 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000023,   22.0000000 ,   0.00000000 ,   0.00000000 ,   10.1275543 ,   100.001287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000024,   23.0000000 ,   0.00000000 ,   0.00000000 ,   10.1222926 ,   100.001234 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000025,   24.0000000 ,   0.00000000 ,   0.00000000 ,   10.1172076 ,   100.001183 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000026,   25.0000000 ,   0.00000000 ,   0.00000000 ,   10.1122962 ,   100.001133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000027,   26.0000000 ,   0.00000000 ,   0.00000000 ,   10.1075554 ,   100.001085 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000028,   27.0000000 ,   0.00000000 ,   0.00000000 ,   10.1029818 ,   100.001039 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000029,   28.0000000 ,   0.00000000 ,   0.00000000 ,   10.0985710 ,   100.000995 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000030,   29.0000000 ,   0.00000000 ,   0.00000000 ,   10.0943188 ,   100.000952 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000031,   30.0000000 ,   0.00000000 ,   0.00000000 ,   10.0902208 ,   100.000910 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000032,   31.0000000 ,   0.00000000 ,   0.00000000 ,   10.0862733 ,   100.000871 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000033,   32.0000000 ,   0.00000000 ,   0.00000000 ,   10.0824725 ,   100.000832 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000034,   33.0000000 ,   0.00000000 ,   0.00000000 ,   10.0788148 ,   100.000795 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000035,   34.0000000 ,   0.00000000 ,   0.00000000 ,   10.0752961 ,   100.000760 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000036,   35.0000000 ,   0.00000000 ,   0.00000000 ,   10.0719125 ,   100.000726 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000037,   36.0000000 ,   0.00000000 ,   0.00000000 ,   10.0686601 ,   100.000693 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000038,   37.0000000 ,   0.00000000 ,   0.00000000 ,   10.0655350 ,   100.000661 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000039,   38.0000000 ,   0.00000000 ,   0.00000000 ,   10.0625333 ,   100.000631 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000040,   39.0000000 ,   0.00000000 ,   0.00000000 ,   10.0596514 ,   100.000602 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000041,   40.0000000 ,   0.00000000 ,   0.00000000 ,   10.0568854 ,   100.000574 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000042,   41.0000000 ,   0.00000000 ,   0.00000000 ,   10.0542317 ,   100.000547 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000043,   42.0000000 ,   0.00000000 ,   0.00000000 ,   10.0516867 ,   100.000522 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000044,   43.0000000 ,   0.00000000 ,   0.00000000 ,   10.0492469 ,   100.000497 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000045,   44.0000000 ,   0.00000000 ,   0.00000000 ,   10.0469089 ,   100.000473 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000046,   45.0000000 ,   0.00000000 ,   0.00000000 ,   10.0446693 ,   100.000451 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000047,   46.0000000 ,   0.00000000 ,   0.00000000 ,   10.0425247 ,   100.000429 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000048,   47.0000000 ,   0.00000000 ,   0.00000000 ,   10.0404718 ,   100.000408 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000049,   48.0000000 ,   0.00000000 ,   0.00000000 ,   10.0385071 ,   100.000389 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000050,   49.0000000 ,   0.00000000 ,   0.00000000 ,   10.0366274 ,   100.000370 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000051,   50.0000000 ,   0.00000000 ,   0.00000000 ,   10.0348297 ,   100.000351 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000052,   51.0000000 ,   0.00000000 ,   0.00000000 ,   10.0331108 ,   100.000334 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000053,   52.0000000 ,   0.00000000 ,   0.00000000 ,   10.0314679 ,   100.000318 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000054,   53.0000000 ,   0.00000000 ,   0.00000000 ,   10.0298980 ,   100.000302 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000055,   54.0000000 ,   0.00000000 ,   0.00000000 ,   10.0283984 ,   100.000287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000056,   55.0000000 ,   0.00000000 ,   0.00000000 ,   10.0269662 ,   100.000272 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000057,   56.0000000 ,   0.00000000 ,   0.00000000 ,   10.0255989 ,   100.000258 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000058,   57.0000000 ,   0.00000000 ,   0.00000000 ,   10.0242937 ,   100.000245 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000059,   58.0000000 ,   0.00000000 ,   0.00000000 ,   10.0230481 ,   100.000233 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000060,   59.0000000 ,   0.00000000 ,   0.00000000 ,   10.0218595 ,   100.000221 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000061,   60.0000000 ,   0.00000000 ,   0.00000000 ,   10.0207255 ,   100.000209 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000062,   61.0000000 ,   0.00000000 ,   0.00000000 ,   10.0196438 ,   100.000198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000063,   62.0000000 ,   0.00000000 ,   0.00000000 ,   10.0186122 ,   100.000188 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000064,   63.0000000 ,   0.00000000 ,   0.00000000 ,   10.0176284 ,   100.000178 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000065,   64.0000000 ,   0.00000000 ,   0.00000000 ,   10.0166905 ,   100.000168 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000066,   65.0000000 ,   0.00000000 ,   0.00000000 ,   10.0157963 ,   100.000159 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000067,   66.0000000 ,   0.00000000 ,   0.00000000 ,   10.0149440 ,   100.000151 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000068,   67.0000000 ,   0.00000000 ,   0.00000000 ,   10.0141316 ,   100.000143 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000069,   68.0000000 ,   0.00000000 ,   0.00000000 ,   10.0133572 ,   100.000135 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000070,   69.0000000 ,   0.00000000 ,   0.00000000 ,   10.0126189 ,   100.000127 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000071,   70.0000000 ,   0.00000000 ,   0.00000000 ,   10.0119149 ,   100.000120 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000072,   71.0000000 ,   0.00000000 ,   0.00000000 ,   10.0112434 ,   100.000113 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000073,   72.0000000 ,   0.00000000 ,   0.00000000 ,   10.0106028 ,   100.000107 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000074,   73.0000000 ,   0.00000000 ,   0.00000000 ,   10.0099914 ,   100.000101 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000075,   74.0000000 ,   0.00000000 ,   0.00000000 ,   10.0094076 ,   100.000095 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000076,   75.0000000 ,   0.00000000 ,   0.00000000 ,   10.0088500 ,   100.000089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000077,   76.0000000 ,   0.00000000 ,   0.00000000 ,   10.0083171 ,   100.000084 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000078,   77.0000000 ,   0.00000000 ,   0.00000000 ,   10.0078075 ,   100.000079 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000079,   78.0000000 ,   0.00000000 ,   0.00000000 ,   10.0073201 ,   100.000074 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000080,   79.0000000 ,   0.00000000 ,   0.00000000 ,   10.0068535 ,   100.000069 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000081,   80.0000000 ,   0.00000000 ,   0.00000000 ,   10.0064065 ,   100.000065 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000082,   81.0000000 ,   0.00000000 ,   0.00000000 ,   10.0059781 ,   100.000060 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000083,   82.0000000 ,   0.00000000 ,   0.00000000 ,   10.0055670 ,   100.000056 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000084,   83.0000000 ,   0.00000000 ,   0.00000000 ,   10.0051721 ,   100.000052 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000085,   84.0000000 ,   0.00000000 ,   0.00000000 ,   10.0047925 ,   100.000048 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000086,   85.0000000 ,   0.00000000 ,   0.00000000 ,   10.0044270 ,   100.000045 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000087,   86.0000000 ,   0.00000000 ,   0.00000000 ,   10.0040746 ,   100.000041 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000088,   87.0000000 ,   0.00000000 ,   0.00000000 ,   10.0037344 ,   100.000038 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000089,   88.0000000 ,   0.00000000 ,   0.00000000 ,   10.0034053 ,   100.000034 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000090,   89.0000000 ,   0.00000000 ,   0.00000000 ,   10.0030865 ,   100.000031 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000091,   90.0000000 ,   0.00000000 ,   0.00000000 ,   10.0027769 ,   100.000028 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000092,   91.0000000 ,   0.00000000 ,   0.00000000 ,   10.0024758 ,   100.000025 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000093,   92.0000000 ,   0.00000000 ,   0.00000000 ,   10.0021821 ,   100.000022 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000094,   93.0000000 ,   0.00000000 ,   0.00000000 ,   10.0018950 ,   100.000019 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000095,   94.0000000 ,   0.00000000 ,   0.00000000 ,   10.0016137 ,   100.000016 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000096,   95.0000000 ,   0.00000000 ,   0.00000000 ,   10.0013373 ,   100.000013 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000097,   96.0000000 ,   0.00000000 ,   0.00000000 ,   10.0010650 ,   100.000011 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000098,   97.0000000 ,   0.00000000 ,   0.00000000 ,   10.0007959 ,   100.000008 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000099,   98.0000000 ,   0.00000000 ,   0.00000000 ,   10.0005292 ,   100.000005 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000100,   99.0000000 ,   0.00000000 ,   0.00000000 ,   10.0002642 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000101,   100.000000 ,   0.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000102,   0.00000000 ,   1.00000000 ,   0.00000000 ,   10.2942574 ,   100.002956 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000103,   1.00000000 ,   1.00000000 ,   0.00000000 ,   10.2843945 ,   100.002869 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000104,   2.00000000 ,   1.00000000 ,   0.00000000 ,   10.2747580 ,   100.002772 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000105,   3.00000000 ,   1.00000000 ,   0.00000000 ,   10.2653465 ,   100.002677 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000106,   4.00000000 ,   1.00000000 ,   0.00000000 ,   10.2561599 ,   100.002584 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000107,   5.00000000 ,   1.00000000 ,   0.00000000 ,   10.2471986 ,   100.002494 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000108,   6.00000000 ,   1.00000000 ,   0.00000000 ,   10.2384612 ,   100.002406 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000109,   7.00000000 ,   1.00000000 ,   0.00000000 ,   10.2299466 ,   100.002320 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000110,   8.00000000 ,   1.00000000 ,   0.00000000 ,   10.2216534 ,   100.002236 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000111,   9.00000000 ,   1.00000000 ,   0.00000000 ,   10.2135794 ,   100.002155 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000112,   10.0000000 ,   1.00000000 ,   0.00000000 ,   10.2057222 ,   100.002076 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000113,   11.0000000 ,   1.00000000 ,   0.00000000 ,   10.1980812 ,   100.001999 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000114,   12.0000000 ,   1.00000000 ,   0.00000000 ,   10.1906543 ,   100.001924 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000115,   13.0000000 ,   1.00000000 ,   0.00000000 ,   10.1834383 ,   100.001851 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000116,   14.0000000 ,   1.00000000 ,   0.00000000 ,   10.1764309 ,   100.001780 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000117,   15.0000000 ,   1.00000000 ,   0.00000000 ,   10.1696305 ,   100.001712 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000118,   16.0000000 ,   1.00000000 ,   0.00000000 ,   10.1630342 ,   100.001645 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000119,   17.0000000 ,   1.00000000 ,   0.00000000 ,   10.1566385 ,   100.001580 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000120,   18.0000000 ,   1.00000000 ,   0.00000000 ,   10.1504401 ,   100.001518 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000121,   19.0000000 ,   1.00000000 ,   0.00000000 ,   10.1444357 ,   100.001457 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000122,   20.0000000 ,   1.00000000 ,   0.00000000 ,   10.1386219 ,   100.001399 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000123,   21.0000000 ,   1.00000000 ,   0.00000000 ,   10.1329957 ,   100.001342 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000124,   22.0000000 ,   1.00000000 ,   0.00000000 ,   10.1275536 ,   100.001287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000125,   23.0000000 ,   1.00000000 ,   0.00000000 ,   10.1222920 ,   100.001234 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000126,   24.0000000 ,   1.00000000 ,   0.00000000 ,   10.1172073 ,   100.001183 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000127,   25.0000000 ,   1.00000000 ,   0.00000000 ,   10.1122960 ,   100.001133 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000128,   26.0000000 ,   1.00000000 ,   0.00000000 ,   10.1075552 ,   100.001085 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000129,   27.0000000 ,   1.00000000 ,   0.00000000 ,   10.1029815 ,   100.001039 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000130,   28.0000000 ,   1.00000000 ,   0.00000000 ,   10.0985707 ,   100.000995 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000131,   29.0000000 ,   1.00000000 ,   0.00000000 ,   10.0943185 ,   100.000952 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000132,   30.0000000 ,   1.00000000 ,   0.00000000 ,   10.0902206 ,   100.000910 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000133,   31.0000000 ,   1.00000000 ,   0.00000000 ,   10.0862731 ,   100.000871 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000134,   32.0000000 ,   1.00000000 ,   0.00000000 ,   10.0824723 ,   100.000832 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000135,   33.0000000 ,   1.00000000 ,   0.00000000 ,   10.0788145 ,   100.000795 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000136,   34.0000000 ,   1.00000000 ,   0.00000000 ,   10.0752958 ,   100.000760 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000137,   35.0000000 ,   1.00000000 ,   0.00000000 ,   10.0719123 ,   100.000726 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000138,   36.0000000 ,   1.00000000 ,   0.00000000 ,   10.0686599 ,   100.000693 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000139,   37.0000000 ,   1.00000000 ,   0.00000000 ,   10.0655349 ,   100.000661 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000140,   38.0000000 ,   1.00000000 ,   0.00000000 ,   10.0625332 ,   100.000631 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000141,   39.0000000 ,   1.00000000 ,   0.00000000 ,   10.0596512 ,   100.000602 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000142,   40.0000000 ,   1.00000000 ,   0.00000000 ,   10.0568852 ,   100.000574 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000143,   41.0000000 ,   1.00000000 ,   0.00000000 ,   10.0542315 ,   100.000547 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000144,   42.0000000 ,   1.00000000 ,   0.00000000 ,   10.0516864 ,   100.000522 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000145,   43.0000000 ,   1.00000000 ,   0.00000000 ,   10.0492467 ,   100.000497 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000146,   44.0000000 ,   1.00000000 ,   0.00000000 ,   10.0469087 ,   100.000473 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000147,   45.0000000 ,   1.00000000 ,   0.00000000 ,   10.0446692 ,   100.000451 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000148,   46.0000000 ,   1.00000000 ,   0.00000000 ,   10.0425246 ,   100.000429 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000149,   47.0000000 ,   1.00000000 ,   0.00000000 ,   10.0404716 ,   100.000408 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000150,   48.0000000 ,   1.00000000 ,   0.00000000 ,   10.0385070 ,   100.000389 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000151,   49.0000000 ,   1.00000000 ,   0.00000000 ,   10.0366273 ,   100.000370 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000152,   50.0000000 ,   1.00000000 ,   0.00000000 ,   10.0348295 ,   100.000351 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000153,   51.0000000 ,   1.00000000 ,   0.00000000 ,   10.0331106 ,   100.000334 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000154,   52.0000000 ,   1.00000000 ,   0.00000000 ,   10.0314677 ,   100.000318 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000155,   53.0000000 ,   1.00000000 ,   0.00000000 ,   10.0298978 ,   100.000302 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000156,   54.0000000 ,   1.00000000 ,   0.00000000 ,   10.0283982 ,   100.000287 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000157,   55.0000000 ,   1.00000000 ,   0.00000000 ,   10.0269661 ,   100.000272 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000158,   56.0000000 ,   1.00000000 ,   0.00000000 ,   10.0255988 ,   100.000258 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000159,   57.0000000 ,   1.00000000 ,   0.00000000 ,   10.0242937 ,   100.000245 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000160,   58.0000000 ,   1.00000000 ,   0.00000000 ,   10.0230480 ,   100.000233 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000161,   59.0000000 ,   1.00000000 ,   0.00000000 ,   10.0218594 ,   100.000221 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000162,   60.0000000 ,   1.00000000 ,   0.00000000 ,   10.0207255 ,   100.000209 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000163,   61.0000000 ,   1.00000000 ,   0.00000000 ,   10.0196437 ,   100.000198 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000164,   62.0000000 ,   1.00000000 ,   0.00000000 ,   10.0186121 ,   100.000188 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000165,   63.0000000 ,   1.00000000 ,   0.00000000 ,   10.0176283 ,   100.000178 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000166,   64.0000000 ,   1.00000000 ,   0.00000000 ,   10.0166904 ,   100.000168 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000167,   65.0000000 ,   1.00000000 ,   0.00000000 ,   10.0157963 ,   100.000159 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000168,   66.0000000 ,   1.00000000 ,   0.00000000 ,   10.0149440 ,   100.000151 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000169,   67.0000000 ,   1.00000000 ,   0.00000000 ,   10.0141316 ,   100.000143 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000170,   68.0000000 ,   1.00000000 ,   0.00000000 ,   10.0133571 ,   100.000135 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000171,   69.0000000 ,   1.00000000 ,   0.00000000 ,   10.0126188 ,   100.000127 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000172,   70.0000000 ,   1.00000000 ,   0.00000000 ,   10.0119149 ,   100.000120 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000173,   71.0000000 ,   1.00000000 ,   0.00000000 ,   10.0112434 ,   100.000113 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000174,   72.0000000 ,   1.00000000 ,   0.00000000 ,   10.0106028 ,   100.000107 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000175,   73.0000000 ,   1.00000000 ,   0.00000000 ,   10.0099914 ,   100.000101 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000176,   74.0000000 ,   1.00000000 ,   0.00000000 ,   10.0094076 ,   100.000095 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000177,   75.0000000 ,   1.00000000 ,   0.00000000 ,   10.0088499 ,   100.000089 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000178,   76.0000000 ,   1.00000000 ,   0.00000000 ,   10.0083170 ,   100.000084 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000179,   77.0000000 ,   1.00000000 ,   0.00000000 ,   10.0078075 ,   100.000079 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
