Node,  X Coordinate (m),  Y Coordinate (m),  Z Coordinate (m),  Advective X Heat Flux (MW/m2),  Advective Y Heat Flux (MW/m2),  Advective Z Heat Flux (MW/m2),  Conductive X Heat Flux (MW/m2),  Conductive Y Heat Flux (MW/m2),  Conductive Z Heat Flux (MW/m2)
0000000157,    55.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000158,    56.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000159,    57.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000160,    58.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000161,    59.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000162,    60.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000163,    61.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000164,    62.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000165,    63.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000166,    64.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000167,    65.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000168,    66.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000169,    67.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000170,    68.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000171,    69.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000172,    70.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000173,    71.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000174,    72.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000175,    73.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000176,    74.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000177,    75.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000178,    76.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000179,    77.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000180,    78.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000181,    79.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000182,    80.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000183,    81.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000184,    82.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000185,    83.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000186,    84.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000187,    85.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000188,    86.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000189,    87.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000190,    88.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000191,    89.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000192,    90.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000193,    91.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000194,    92.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000195,    93.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000196,    94.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000197,    95.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000198,    96.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000199,    97.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000200,    98.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000201,    99.0000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000202,    100.000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000203,    0.00000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,   0.433907832E-12,    0.00000000    ,    0.00000000    ,   0.813429324E-17
0000000204,    1.00000000    ,    0.00000000    ,    1.00000000    ,   0.127588685E-04,    0.00000000    ,   0.621678380E-12,   0.239810399E-09,    0.00000000    ,   0.116642696E-16
0000000205,    2.00000000    ,    0.00000000    ,    1.00000000    ,   0.955742868E-05,    0.00000000    ,   0.321132354E-12,   0.179727071E-09,    0.00000000    ,   0.602398131E-17
0000000206,    3.00000000    ,    0.00000000    ,    1.00000000    ,   0.682402701E-05,    0.00000000    ,   0.109619656E-12,   0.128327707E-09,    0.00000000    ,   0.211031193E-17
0000000207,    4.00000000    ,    0.00000000    ,    1.00000000    ,   0.467461393E-05,    0.00000000    ,   0.129593632E-12,   0.879083792E-10,    0.00000000    ,   0.241726639E-17
0000000208,    5.00000000    ,    0.00000000    ,    1.00000000    ,   0.309147405E-05,  -0.899866416E-13,   0.947943022E-13,   0.581370745E-10,  -0.168824954E-17,   0.176498816E-17
0000000209,    6.00000000    ,    0.00000000    ,    1.00000000    ,   0.198458156E-05,  -0.104113436E-12,   0.795913286E-13,   0.373214384E-10,  -0.191846539E-17,   0.145803369E-17
0000000210,    7.00000000    ,    0.00000000    ,    1.00000000    ,   0.124236472E-05,  -0.590866738E-13,   0.140484628E-12,   0.233635933E-10,  -0.111270992E-17,   0.264748223E-17
0000000211,    8.00000000    ,    0.00000000    ,    1.00000000    ,   0.761302638E-06,    0.00000000    ,   0.764203865E-13,   0.143168840E-10,    0.00000000    ,   0.141966439E-17
0000000212,    9.00000000    ,    0.00000000    ,    1.00000000    ,   0.458094787E-06,    0.00000000    ,    0.00000000    ,   0.861483363E-11,    0.00000000    ,    0.00000000    
0000000213,    10.0000000    ,    0.00000000    ,    1.00000000    ,   0.271373349E-06,    0.00000000    ,    0.00000000    ,   0.510339231E-11,    0.00000000    ,    0.00000000    
0000000214,    11.0000000    ,    0.00000000    ,    1.00000000    ,   0.158607442E-06,  -0.475847922E-13,   0.246558662E-14,   0.298274031E-11,  -0.882494078E-18,    0.00000000    
0000000215,    12.0000000    ,    0.00000000    ,    1.00000000    ,   0.916217069E-07,  -0.111684886E-12,   0.372900638E-13,   0.172302004E-11,  -0.211031193E-17,   0.690647539E-18
0000000216,    13.0000000    ,    0.00000000    ,    1.00000000    ,   0.523888682E-07,  -0.904288503E-13,   0.189757489E-13,   0.985214969E-12,  -0.168824954E-17,   0.345323770E-18
0000000217,    14.0000000    ,    0.00000000    ,    1.00000000    ,   0.296886868E-07,  -0.192253953E-13,    0.00000000    ,   0.558319816E-12,  -0.383693077E-18,    0.00000000    
0000000218,    15.0000000    ,    0.00000000    ,    1.00000000    ,   0.166923523E-07,    0.00000000    ,    0.00000000    ,   0.313913158E-12,    0.00000000    ,    0.00000000    
0000000219,    16.0000000    ,    0.00000000    ,    1.00000000    ,   0.931996780E-08,    0.00000000    ,    0.00000000    ,   0.175269578E-12,    0.00000000    ,    0.00000000    
0000000220,    17.0000000    ,    0.00000000    ,    1.00000000    ,   0.517154499E-08,    0.00000000    ,    0.00000000    ,   0.972550680E-13,    0.00000000    ,    0.00000000    
0000000221,    18.0000000    ,    0.00000000    ,    1.00000000    ,   0.285380214E-08,    0.00000000    ,   0.142633383E-13,   0.536679948E-13,    0.00000000    ,   0.191846539E-18
0000000222,    19.0000000    ,    0.00000000    ,    1.00000000    ,   0.156699640E-08,    0.00000000    ,   0.446739492E-13,   0.294687410E-13,    0.00000000    ,   0.920863386E-18
0000000223,    20.0000000    ,    0.00000000    ,    1.00000000    ,   0.856550029E-09,  -0.247588081E-14,   0.634540970E-13,   0.161080493E-13,    0.00000000    ,   0.118944854E-17
0000000224,    21.0000000    ,    0.00000000    ,    1.00000000    ,   0.466269815E-09,  -0.211093289E-13,   0.698291040E-13,   0.876861463E-14,  -0.422062385E-18,   0.134292577E-17
0000000225,    22.0000000    ,    0.00000000    ,    1.00000000    ,   0.252838060E-09,  -0.301275059E-13,   0.665553821E-13,   0.475480135E-14,  -0.537170308E-18,   0.126618716E-17
0000000226,    23.0000000    ,    0.00000000    ,    1.00000000    ,   0.136600881E-09,  -0.317206143E-13,   0.575191893E-13,   0.256894026E-14,  -0.652278231E-18,   0.111270992E-17
0000000227,    24.0000000    ,    0.00000000    ,    1.00000000    ,   0.735401198E-10,  -0.287402920E-13,   0.461949943E-13,   0.138294496E-14,  -0.537170308E-18,   0.844124770E-18
0000000228,    25.0000000    ,    0.00000000    ,    1.00000000    ,   0.394532121E-10,  -0.236495517E-13,   0.350072045E-13,   0.741947304E-15,  -0.422062385E-18,   0.652278231E-18
0000000229,    26.0000000    ,    0.00000000    ,    1.00000000    ,   0.210928033E-10,  -0.181521698E-13,   0.252941336E-13,   0.396661903E-15,  -0.345323770E-18,   0.460431693E-18
0000000230,    27.0000000    ,    0.00000000    ,    1.00000000    ,   0.112375520E-10,  -0.131952608E-13,   0.175550758E-13,   0.211299778E-15,  -0.230215846E-18,   0.306954462E-18
0000000231,    28.0000000    ,    0.00000000    ,    1.00000000    ,   0.596591790E-11,  -0.917774527E-14,   0.117694417E-13,   0.112191856E-15,  -0.153477231E-18,   0.191846539E-18
0000000232,    29.0000000    ,    0.00000000    ,    1.00000000    ,   0.315595018E-11,  -0.615624416E-14,   0.765927367E-14,   0.593956884E-16,  -0.153477231E-18,   0.153477231E-18
0000000233,    30.0000000    ,    0.00000000    ,    1.00000000    ,   0.166344445E-11,  -0.399949976E-14,   0.485396174E-14,   0.312709858E-16,  -0.767386155E-19,   0.767386155E-19
0000000234,    31.0000000    ,    0.00000000    ,    1.00000000    ,   0.873568988E-12,  -0.253250178E-14,   0.300863270E-14,   0.164220637E-16,  -0.383693077E-19,   0.383693077E-19
0000000235,    32.0000000    ,    0.00000000    ,    1.00000000    ,   0.457067671E-12,  -0.156222417E-14,   0.182473959E-14,   0.859472493E-17,  -0.383693077E-19,   0.383693077E-19
0000000236,    33.0000000    ,    0.00000000    ,    1.00000000    ,   0.238266209E-12,  -0.944540806E-15,   0.108609324E-14,   0.448920900E-17,  -0.383693077E-19,   0.383693077E-19
0000000237,    34.0000000    ,    0.00000000    ,    1.00000000    ,   0.123750288E-12,  -0.561062386E-15,   0.635699125E-15,   0.230215846E-17,    0.00000000    ,    0.00000000    
0000000238,    35.0000000    ,    0.00000000    ,    1.00000000    ,   0.640383224E-13,  -0.329431126E-15,   0.368036336E-15,   0.122781785E-17,    0.00000000    ,    0.00000000    
0000000239,    36.0000000    ,    0.00000000    ,    1.00000000    ,   0.330177493E-13,  -0.187878689E-15,   0.208468134E-15,   0.613908924E-18,    0.00000000    ,    0.00000000    
0000000240,    37.0000000    ,    0.00000000    ,    1.00000000    ,   0.169631293E-13,  -0.105520907E-15,   0.115815630E-15,   0.345323770E-18,  -0.383693077E-19,   0.383693077E-19
0000000241,    38.0000000    ,    0.00000000    ,    1.00000000    ,   0.868617226E-14,  -0.591946554E-16,   0.643420167E-16,   0.153477231E-18,    0.00000000    ,    0.00000000    
0000000242,    39.0000000    ,    0.00000000    ,    1.00000000    ,   0.443187811E-14,  -0.334578487E-16,   0.360315294E-16,   0.767386155E-19,    0.00000000    ,    0.00000000    
0000000243,    40.0000000    ,    0.00000000    ,    1.00000000    ,   0.225454427E-14,  -0.180157647E-16,   0.205894454E-16,   0.383693077E-19,    0.00000000    ,    0.00000000    
0000000244,    41.0000000    ,    0.00000000    ,    1.00000000    ,   0.114271422E-14,  -0.102947227E-16,   0.102947227E-16,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000245,    42.0000000    ,    0.00000000    ,    1.00000000    ,   0.576504470E-15,  -0.514736134E-17,   0.514736134E-17,   0.383693077E-19,    0.00000000    ,    0.00000000    
0000000246,    43.0000000    ,    0.00000000    ,    1.00000000    ,   0.290825916E-15,  -0.257368067E-17,   0.257368067E-17,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000247,    44.0000000    ,    0.00000000    ,    1.00000000    ,   0.146699798E-15,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000248,    45.0000000    ,    0.00000000    ,    1.00000000    ,   0.746367394E-16,  -0.257368067E-17,   0.257368067E-17,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000249,    46.0000000    ,    0.00000000    ,    1.00000000    ,   0.360315294E-16,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000250,    47.0000000    ,    0.00000000    ,    1.00000000    ,   0.180157647E-16,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000251,    48.0000000    ,    0.00000000    ,    1.00000000    ,   0.102947227E-16,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000252,    49.0000000    ,    0.00000000    ,    1.00000000    ,   0.257368067E-17,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000253,    50.0000000    ,    0.00000000    ,    1.00000000    ,   0.257368067E-17,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000254,    51.0000000    ,    0.00000000    ,    1.00000000    ,   0.257368067E-17,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000255,    52.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000256,    53.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000257,    54.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000258,    55.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000259,    56.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000260,    57.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000261,    58.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000262,    59.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000263,    60.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000264,    61.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000265,    62.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000266,    63.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000267,    64.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000268,    65.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000269,    66.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000270,    67.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000271,    68.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000272,    69.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000273,    70.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000274,    71.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000275,    72.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000276,    73.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000277,    74.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000278,    75.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000279,    76.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000280,    77.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000281,    78.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000282,    79.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000283,    80.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000284,    81.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000285,    82.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000286,    83.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000287,    84.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000288,    85.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000289,    86.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000290,    87.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000291,    88.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000292,    89.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000293,    90.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000294,    91.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000295,    92.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000296,    93.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000297,    94.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000298,    95.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000299,    96.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000300,    97.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000301,    98.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000302,    99.0000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000303,    100.000000    ,    0.00000000    ,    1.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,    0.00000000    
0000000304,    0.00000000    ,    1.00000000    ,    1.00000000    ,    0.00000000    ,   0.665955750E-12,   0.457339632E-12,    0.00000000    ,   0.125467636E-16,   0.859472493E-17
0000000305,    1.00000000    ,    1.00000000    ,    1.00000000    ,   0.127588680E-04,   0.131171577E-12,   0.247842602E-12,   0.239810389E-09,   0.245563569E-17,   0.460431693E-17
0000000306,    2.00000000    ,    1.00000000    ,    1.00000000    ,   0.955742857E-05,   0.246795232E-13,   0.666596777E-13,   0.179727069E-09,   0.498801001E-18,   0.126618716E-17
0000000307,    3.00000000    ,    1.00000000    ,    1.00000000    ,   0.682402713E-05,   0.145497238E-12,    0.00000000    ,   0.128327709E-09,   0.276259016E-17,    0.00000000    
0000000308,    4.00000000    ,    1.00000000    ,    1.00000000    ,   0.467461382E-05,   0.295615447E-13,    0.00000000    ,   0.879083770E-10,   0.575539616E-18,    0.00000000    
0000000309,    5.00000000    ,    1.00000000    ,    1.00000000    ,   0.309147393E-05,    0.00000000    ,    0.00000000    ,   0.581370722E-10,    0.00000000    ,    0.00000000    
0000000310,    6.00000000    ,    1.00000000    ,    1.00000000    ,   0.198458155E-05,    0.00000000    ,   0.525367111E-13,   0.373214382E-10,    0.00000000    ,   0.997602001E-18
0000000311,    7.00000000    ,    1.00000000    ,    1.00000000    ,   0.124236477E-05,    0.00000000    ,   0.130642854E-12,   0.233635941E-10,    0.00000000    ,   0.249400500E-17
0000000312,    8.00000000    ,    1.00000000    ,    1.00000000    ,   0.761302747E-06,   0.503155140E-13,   0.678268570E-13,   0.143168861E-10,   0.959232693E-18,   0.122781785E-17
0000000313,    9.00000000    ,    1.00000000    ,    1.00000000    ,   0.458094856E-06,   0.119061120E-12,    0.00000000    ,   0.861483490E-11,   0.222541985E-17,    0.00000000    
0000000314,    10.0000000    ,    1.00000000    ,    1.00000000    ,   0.271373295E-06,   0.651038510E-13,    0.00000000    ,   0.510339135E-11,   0.126618716E-17,    0.00000000    
