node, X coordinate (m), Y coordinate (m), Z coordinate (m), Liquid Pressure (MPa), Temperature (deg C), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000180,   78.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000181,   79.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000182,   80.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000183,   81.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000184,   82.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000185,   83.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000186,   84.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000187,   85.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000188,   86.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000189,   87.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000190,   88.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000191,   89.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000192,   90.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000193,   91.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000194,   92.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000195,   93.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000196,   94.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000197,   95.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000198,   96.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000199,   97.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000200,   98.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000201,   99.0000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000202,   100.000000 ,   1.00000000 ,   0.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000203,   0.00000000 ,   0.00000000 ,   1.00000000 ,   10.0929983 ,   100.000938 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000204,   1.00000000 ,   0.00000000 ,   1.00000000 ,   10.0833804 ,   100.000841 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000205,   2.00000000 ,   0.00000000 ,   1.00000000 ,   10.0744744 ,   100.000752 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000206,   3.00000000 ,   0.00000000 ,   1.00000000 ,   10.0662703 ,   100.000669 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000207,   4.00000000 ,   0.00000000 ,   1.00000000 ,   10.0587518 ,   100.000593 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000208,   5.00000000 ,   0.00000000 ,   1.00000000 ,   10.0518970 ,   100.000524 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000209,   6.00000000 ,   0.00000000 ,   1.00000000 ,   10.0456789 ,   100.000461 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000210,   7.00000000 ,   0.00000000 ,   1.00000000 ,   10.0400664 ,   100.000404 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000211,   8.00000000 ,   0.00000000 ,   1.00000000 ,   10.0350250 ,   100.000353 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000212,   9.00000000 ,   0.00000000 ,   1.00000000 ,   10.0305179 ,   100.000308 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000213,   10.0000000 ,   0.00000000 ,   1.00000000 ,   10.0265069 ,   100.000267 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000214,   11.0000000 ,   0.00000000 ,   1.00000000 ,   10.0229530 ,   100.000232 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000215,   12.0000000 ,   0.00000000 ,   1.00000000 ,   10.0198174 ,   100.000200 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000216,   13.0000000 ,   0.00000000 ,   1.00000000 ,   10.0170621 ,   100.000172 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000217,   14.0000000 ,   0.00000000 ,   1.00000000 ,   10.0146504 ,   100.000148 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000218,   15.0000000 ,   0.00000000 ,   1.00000000 ,   10.0125471 ,   100.000127 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000219,   16.0000000 ,   0.00000000 ,   1.00000000 ,   10.0107194 ,   100.000108 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000220,   17.0000000 ,   0.00000000 ,   1.00000000 ,   10.0091365 ,   100.000092 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000221,   18.0000000 ,   0.00000000 ,   1.00000000 ,   10.0077699 ,   100.000078 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000222,   19.0000000 ,   0.00000000 ,   1.00000000 ,   10.0065936 ,   100.000067 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000223,   20.0000000 ,   0.00000000 ,   1.00000000 ,   10.0055841 ,   100.000056 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000224,   21.0000000 ,   0.00000000 ,   1.00000000 ,   10.0047200 ,   100.000048 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000225,   22.0000000 ,   0.00000000 ,   1.00000000 ,   10.0039823 ,   100.000040 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000226,   23.0000000 ,   0.00000000 ,   1.00000000 ,   10.0033541 ,   100.000034 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000227,   24.0000000 ,   0.00000000 ,   1.00000000 ,   10.0028203 ,   100.000028 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000228,   25.0000000 ,   0.00000000 ,   1.00000000 ,   10.0023677 ,   100.000024 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000229,   26.0000000 ,   0.00000000 ,   1.00000000 ,   10.0019848 ,   100.000020 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000230,   27.0000000 ,   0.00000000 ,   1.00000000 ,   10.0016615 ,   100.000017 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000231,   28.0000000 ,   0.00000000 ,   1.00000000 ,   10.0013890 ,   100.000014 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000232,   29.0000000 ,   0.00000000 ,   1.00000000 ,   10.0011597 ,   100.000012 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000233,   30.0000000 ,   0.00000000 ,   1.00000000 ,   10.0009671 ,   100.000010 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000234,   31.0000000 ,   0.00000000 ,   1.00000000 ,   10.0008055 ,   100.000008 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000235,   32.0000000 ,   0.00000000 ,   1.00000000 ,   10.0006703 ,   100.000007 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000236,   33.0000000 ,   0.00000000 ,   1.00000000 ,   10.0005571 ,   100.000006 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000237,   34.0000000 ,   0.00000000 ,   1.00000000 ,   10.0004626 ,   100.000005 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000238,   35.0000000 ,   0.00000000 ,   1.00000000 ,   10.0003838 ,   100.000004 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000239,   36.0000000 ,   0.00000000 ,   1.00000000 ,   10.0003181 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000240,   37.0000000 ,   0.00000000 ,   1.00000000 ,   10.0002635 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000241,   38.0000000 ,   0.00000000 ,   1.00000000 ,   10.0002180 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000242,   39.0000000 ,   0.00000000 ,   1.00000000 ,   10.0001803 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000243,   40.0000000 ,   0.00000000 ,   1.00000000 ,   10.0001490 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000244,   41.0000000 ,   0.00000000 ,   1.00000000 ,   10.0001230 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000245,   42.0000000 ,   0.00000000 ,   1.00000000 ,   10.0001015 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000246,   43.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000837 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000247,   44.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000690 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000248,   45.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000569 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000249,   46.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000468 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000250,   47.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000385 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000251,   48.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000317 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000252,   49.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000261 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000253,   50.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000214 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000254,   51.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000176 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000255,   52.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000145 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000256,   53.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000119 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000257,   54.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000097 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000258,   55.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000080 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000259,   56.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000065 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000260,   57.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000054 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000261,   58.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000044 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000262,   59.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000036 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000263,   60.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000030 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000264,   61.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000024 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000265,   62.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000020 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000266,   63.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000016 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000267,   64.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000013 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000268,   65.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000011 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000269,   66.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000009 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000270,   67.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000007 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000271,   68.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000006 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000272,   69.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000005 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000273,   70.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000004 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000274,   71.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000003 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000275,   72.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000003 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000276,   73.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000002 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000277,   74.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000002 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000278,   75.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000279,   76.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000280,   77.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000281,   78.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000282,   79.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000283,   80.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000001 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000284,   81.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000285,   82.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000286,   83.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000287,   84.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000288,   85.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000289,   86.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000290,   87.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000291,   88.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000292,   89.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000293,   90.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000294,   91.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000295,   92.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000296,   93.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000297,   94.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000298,   95.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000299,   96.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000300,   97.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000301,   98.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000302,   99.0000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000303,   100.000000 ,   0.00000000 ,   1.00000000 ,   10.0000000 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000304,   0.00000000 ,   1.00000000 ,   1.00000000 ,   10.0929983 ,   100.000938 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000305,   1.00000000 ,   1.00000000 ,   1.00000000 ,   10.0833804 ,   100.000841 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000306,   2.00000000 ,   1.00000000 ,   1.00000000 ,   10.0744744 ,   100.000752 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000307,   3.00000000 ,   1.00000000 ,   1.00000000 ,   10.0662703 ,   100.000669 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000308,   4.00000000 ,   1.00000000 ,   1.00000000 ,   10.0587518 ,   100.000593 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000309,   5.00000000 ,   1.00000000 ,   1.00000000 ,   10.0518970 ,   100.000524 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000310,   6.00000000 ,   1.00000000 ,   1.00000000 ,   10.0456789 ,   100.000461 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000311,   7.00000000 ,   1.00000000 ,   1.00000000 ,   10.0400664 ,   100.000404 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000312,   8.00000000 ,   1.00000000 ,   1.00000000 ,   10.0350250 ,   100.000353 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000313,   9.00000000 ,   1.00000000 ,   1.00000000 ,   10.0305179 ,   100.000308 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000314,   10.0000000 ,   1.00000000 ,   1.00000000 ,   10.0265069 ,   100.000267 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000315,   11.0000000 ,   1.00000000 ,   1.00000000 ,   10.0229530 ,   100.000232 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000316,   12.0000000 ,   1.00000000 ,   1.00000000 ,   10.0198174 ,   100.000200 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000317,   13.0000000 ,   1.00000000 ,   1.00000000 ,   10.0170621 ,   100.000172 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000318,   14.0000000 ,   1.00000000 ,   1.00000000 ,   10.0146504 ,   100.000148 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000319,   15.0000000 ,   1.00000000 ,   1.00000000 ,   10.0125471 ,   100.000127 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000320,   16.0000000 ,   1.00000000 ,   1.00000000 ,   10.0107194 ,   100.000108 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000321,   17.0000000 ,   1.00000000 ,   1.00000000 ,   10.0091365 ,   100.000092 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000322,   18.0000000 ,   1.00000000 ,   1.00000000 ,   10.0077699 ,   100.000078 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000323,   19.0000000 ,   1.00000000 ,   1.00000000 ,   10.0065936 ,   100.000067 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000324,   20.0000000 ,   1.00000000 ,   1.00000000 ,   10.0055841 ,   100.000056 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000325,   21.0000000 ,   1.00000000 ,   1.00000000 ,   10.0047200 ,   100.000048 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000326,   22.0000000 ,   1.00000000 ,   1.00000000 ,   10.0039823 ,   100.000040 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000327,   23.0000000 ,   1.00000000 ,   1.00000000 ,   10.0033541 ,   100.000034 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000328,   24.0000000 ,   1.00000000 ,   1.00000000 ,   10.0028203 ,   100.000028 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000329,   25.0000000 ,   1.00000000 ,   1.00000000 ,   10.0023677 ,   100.000024 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000330,   26.0000000 ,   1.00000000 ,   1.00000000 ,   10.0019848 ,   100.000020 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000331,   27.0000000 ,   1.00000000 ,   1.00000000 ,   10.0016615 ,   100.000017 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000332,   28.0000000 ,   1.00000000 ,   1.00000000 ,   10.0013890 ,   100.000014 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000333,   29.0000000 ,   1.00000000 ,   1.00000000 ,   10.0011597 ,   100.000012 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000334,   30.0000000 ,   1.00000000 ,   1.00000000 ,   10.0009671 ,   100.000010 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000335,   31.0000000 ,   1.00000000 ,   1.00000000 ,   10.0008055 ,   100.000008 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000336,   32.0000000 ,   1.00000000 ,   1.00000000 ,   10.0006703 ,   100.000007 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000337,   33.0000000 ,   1.00000000 ,   1.00000000 ,   10.0005571 ,   100.000006 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000338,   34.0000000 ,   1.00000000 ,   1.00000000 ,   10.0004626 ,   100.000005 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000339,   35.0000000 ,   1.00000000 ,   1.00000000 ,   10.0003838 ,   100.000004 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000340,   36.0000000 ,   1.00000000 ,   1.00000000 ,   10.0003181 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000341,   37.0000000 ,   1.00000000 ,   1.00000000 ,   10.0002635 ,   100.000003 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000342,   38.0000000 ,   1.00000000 ,   1.00000000 ,   10.0002180 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000343,   39.0000000 ,   1.00000000 ,   1.00000000 ,   10.0001803 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000344,   40.0000000 ,   1.00000000 ,   1.00000000 ,   10.0001490 ,   100.000002 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000345,   41.0000000 ,   1.00000000 ,   1.00000000 ,   10.0001230 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000346,   42.0000000 ,   1.00000000 ,   1.00000000 ,   10.0001015 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000347,   43.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000837 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000348,   44.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000690 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000349,   45.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000569 ,   100.000001 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000350,   46.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000468 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000351,   47.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000385 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000352,   48.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000317 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000353,   49.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000261 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000354,   50.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000214 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000355,   51.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000176 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000356,   52.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000145 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000357,   53.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000119 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000358,   54.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000097 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
0000000359,   55.0000000 ,   1.00000000 ,   1.00000000 ,   10.0000080 ,   100.000000 ,  -15.0000000 ,  -15.0000000 ,  -15.0000000
