ZONE T = "Simulation time   2003.94204    days", N =       12, E =        5, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, VARSHARELIST = ([1-2] =    1), CONNECTIVITYSHAREZONE = 1
 0000000001     1.04320455       
 0000000002     1.04320455       
 0000000003     1.02603643       
 0000000004     1.02603643       
 0000000005     1.00887494       
 0000000006     1.00887494       
 0000000007    0.988817693       
 0000000008    0.988817693       
 0000000009    0.969605007       
 0000000010    0.969605007       
 0000000011    0.951072009       
 0000000012    0.951072009       
